run,time_s,wall_s
1,1.274943856,1.283298793
2,0.975931998,0.981098381
3,0.976216964,0.982334196
4,0.976297758,0.982356655
5,0.975540580,0.981630977
6,0.976448847,0.982431035
7,0.975556624,0.981522187
8,0.975792880,0.981837485
9,0.975231996,0.981355353
10,0.976325766,0.982352873
11,0.975368793,0.981416024
12,1.576172111,1.582166550
13,1.191146577,1.198007281
14,1.360411462,1.367712590
15,0.975334966,0.980354930
16,0.975060213,0.980039050
17,0.975330886,0.980257806
18,0.975115342,0.980082803
19,0.992463106,0.997464693
20,0.994569560,0.999546939
21,0.995452452,1.000372663
22,0.994748942,0.999715529
23,0.995140367,1.000216622
24,0.994038723,0.999119354
25,0.995360581,1.000407378
26,0.994422858,0.999519823
27,0.995170998,1.000174919
28,0.994427528,0.999551326
29,0.994944663,1.000109587
30,0.994538949,0.999597122
31,0.995975434,1.000933563
32,0.994230072,0.999231367
33,0.995070088,1.000120384
34,0.994000237,0.999129868
35,0.995135133,1.000227431
36,0.994555291,0.999573796
37,0.995192304,1.000264768
38,0.994276748,0.999359420
39,0.995166640,1.000219562
40,0.994492296,0.999658095
41,0.995560983,1.000773449
42,0.993905746,0.999060171
43,0.995197853,1.000241151
44,0.994375924,0.999400846
45,0.995151772,1.000119527
46,0.995120273,1.000099986
47,0.994721851,0.999672688
48,0.975455472,0.980575479
49,1.480634892,1.486743958
50,0.986167414,0.992914949
51,1.884866960,1.891015693
52,1.874712703,1.881662950
53,1.044784533,1.052314457
54,1.469885342,1.475339313
55,1.272521959,1.283381483
56,0.973647997,0.978688669
57,0.974395261,0.979292431
58,0.990272125,0.995190295
59,0.995396800,1.000394013
60,0.994222530,0.999188826
61,0.995263800,1.000215221
62,0.995181258,1.000119553
63,0.995162301,1.000149013
64,0.994272703,0.999226165
65,0.995954775,1.000890446
66,0.994051035,0.999047081
67,0.995085305,1.000101767
68,0.994547462,0.999529509
69,0.995241643,1.000262482
70,0.994413880,0.999443760
71,0.995296480,1.000291942
72,0.994546593,0.999486639
73,0.995334108,1.000257528
74,0.995071313,1.000008442
75,0.995073356,1.000021568
76,0.994554182,0.999599229
77,0.995364447,1.000368077
78,0.994368098,0.999338185
79,0.994811731,0.999758485
80,0.994811733,0.999867572
81,0.995180407,1.000205038
82,0.995181867,1.000156912
83,0.994862779,0.999788824
84,0.994412730,0.999452820
85,0.995064326,1.000100332
86,0.995173121,1.000198335
87,0.975613903,0.980714951
88,0.974537344,0.980792246
89,0.975530487,0.981696722
90,1.536147080,1.541528425
91,2.021517891,2.029646868
92,1.308674409,1.316482630
93,1.358193368,1.371837191
94,0.977150734,0.982234281
95,0.974836610,0.979869991
96,0.974989448,0.979995702
97,0.974602108,0.980212124
98,0.975395165,0.981589691
99,0.975002868,0.981167935
100,0.975062370,0.980203085
avg,1.056721342,
min,0.973647997,
max,2.021517891,
