run,time_s,wall_s
1,1.366046733,1.369327929
2,1.378807044,1.387844703
3,1.375286519,1.390696727
4,1.329177601,1.332438130
5,1.305663286,1.315485812
6,1.385476041,1.399388056
7,1.333296313,1.379832061
8,1.393530236,1.405122048
9,1.318731607,1.334367472
10,1.325685523,1.347128677
avg,1.351170090,
min,1.305663286,
max,1.393530236,
