program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,1.515998795,1.519709875,1,"0,1"
prio,0,1.470824256,1.518529263,1,"0,1"
baseline,1,1.439807285,1.483818664,1,"0,1"
prio,1,1.461255112,1.475935730,1,"0,1"
baseline,2,1.558717184,1.562477692,1,"0,1"
prio,2,1.450480645,1.472715122,1,"0,1"
baseline,3,1.548846681,1.588431072,1,"0,1"
prio,3,1.459839067,1.496783352,1,"0,1"
baseline,4,1.556482082,1.581716571,1,"0,1"
prio,4,1.426783906,1.452427078,1,"0,1"
baseline,5,1.578310466,1.627880814,1,"0,1"
prio,5,1.403518815,1.423490195,1,"0,1"
baseline,6,1.529212546,1.532809998,1,"0,1"
prio,6,1.380743758,1.401902339,1,"0,1"
baseline,7,1.493156999,1.553739148,1,"0,1"
prio,7,1.431646268,1.457181245,1,"0,1"
baseline,8,1.487394010,1.490836696,1,"0,1"
prio,8,1.437610406,1.463130768,1,"0,1"
baseline,9,1.448384481,1.451885781,1,"0,1"
prio,9,1.431043988,1.462278684,1,"0,1"
baseline,10,1.561626226,1.582061521,1,"0,1"
prio,10,1.401376916,1.427129922,1,"0,1"
baseline,11,1.554659284,1.575127048,1,"0,1"
prio,11,1.460710877,1.486739926,1,"0,1"
baseline,12,1.551820830,1.555587443,1,"0,1"
prio,12,1.404386918,1.413709785,1,"0,1"
baseline,13,1.428117507,1.431836497,1,"0,1"
prio,13,1.445434441,1.471756063,1,"0,1"
baseline,14,1.549828466,1.575920692,1,"0,1"
prio,14,1.433665238,1.448396963,1,"0,1"
baseline,15,1.545069962,1.550176261,1,"0,1"
prio,15,1.443362257,1.474962118,1,"0,1"
baseline,16,1.542735542,1.564731845,1,"0,1"
prio,16,1.461828937,1.487570561,1,"0,1"
baseline,17,1.528751791,1.550332204,1,"0,1"
prio,17,1.458872285,1.479500261,1,"0,1"
baseline,18,1.532210746,1.552982739,1,"0,1"
prio,18,1.445609307,1.482577893,1,"0,1"
baseline,19,1.481072547,1.485162508,1,"0,1"
prio,19,1.474071846,1.505526528,1,"0,1"
baseline,20,1.573631688,1.589959363,1,"0,1"
prio,20,1.464866245,1.490705481,1,"0,1"
baseline,21,1.565738871,1.612913068,1,"0,1"
prio,21,1.421841318,1.447767976,1,"0,1"
baseline,22,1.536010061,1.539623582,1,"0,1"
prio,22,1.404037320,1.424694930,1,"0,1"
baseline,23,1.598733677,1.642789620,1,"0,1"
prio,23,1.455708623,1.475819003,1,"0,1"
baseline,24,1.597228489,1.600880328,1,"0,1"
prio,24,1.411556445,1.437421034,1,"0,1"
baseline,25,1.525428154,1.561915149,1,"0,1"
prio,25,1.389744189,1.404124381,1,"0,1"
baseline,26,1.567497049,1.571096190,1,"0,1"
prio,26,1.412081382,1.437756943,1,"0,1"
baseline,27,1.619186173,1.662890708,1,"0,1"
prio,27,1.393616320,1.419246924,1,"0,1"
baseline,28,1.521217176,1.524703112,1,"0,1"
prio,28,1.446561648,1.472661807,1,"0,1"
baseline,29,1.611215135,1.637246660,1,"0,1"
prio,29,1.419361291,1.423221418,1,"0,1"
baseline,30,1.586106293,1.589733894,1,"0,1"
prio,30,1.407665288,1.417679000,1,"0,1"
baseline,31,1.660105711,1.678064483,1,"0,1"
prio,31,1.430633541,1.434449905,1,"0,1"
baseline,32,1.513767993,1.517281648,1,"0,1"
prio,32,1.422720857,1.443327876,1,"0,1"
baseline,33,1.614432910,1.629219570,1,"0,1"
prio,33,1.424807287,1.428492290,1,"0,1"
baseline,34,1.504535623,1.508179550,1,"0,1"
prio,34,1.376745254,1.397355118,1,"0,1"
baseline,35,1.586381813,1.606857785,1,"0,1"
prio,35,1.402039055,1.406020416,1,"0,1"
baseline,36,1.570426922,1.574278314,1,"0,1"
prio,36,1.410757824,1.436350472,1,"0,1"
baseline,37,1.635905373,1.657380258,1,"0,1"
prio,37,1.401511851,1.405178201,1,"0,1"
baseline,38,1.582999818,1.586895451,1,"0,1"
prio,38,1.416768936,1.442520284,1,"0,1"
baseline,39,1.592015321,1.596382563,1,"0,1"
prio,39,1.456125362,1.459766488,1,"0,1"
baseline,40,1.543661484,1.547252242,1,"0,1"
prio,40,1.427612627,1.447050281,1,"0,1"
baseline,41,1.517561702,1.543538148,1,"0,1"
prio,41,1.366976663,1.370441432,1,"0,1"
baseline,42,1.638010347,1.641455416,1,"0,1"
prio,42,1.428089079,1.453434574,1,"0,1"
baseline,43,1.440367610,1.487379283,1,"0,1"
prio,43,1.405764427,1.409831619,1,"0,1"
baseline,44,1.558023294,1.561556162,1,"0,1"
prio,44,1.363638065,1.400091252,1,"0,1"
baseline,45,1.526292197,1.562474575,1,"0,1"
prio,45,1.402480197,1.422308820,1,"0,1"
baseline,46,1.541924279,1.545647869,1,"0,1"
prio,46,1.397178030,1.434401261,1,"0,1"
baseline,47,1.537519250,1.552523380,1,"0,1"
prio,47,1.399844887,1.404111280,1,"0,1"
baseline,48,1.490997100,1.494673913,1,"0,1"
prio,48,1.395196030,1.415186271,1,"0,1"
baseline,49,1.526719349,1.562863535,1,"0,1"
prio,49,1.389123978,1.405253922,1,"0,1"
baseline,50,1.574570485,1.600550886,1,"0,1"
prio,50,1.379567933,1.410358587,1,"0,1"
baseline,51,1.479720486,1.500982552,1,"0,1"
prio,51,1.437444386,1.458256041,1,"0,1"
baseline,52,1.579086743,1.583470786,1,"0,1"
prio,52,1.376605588,1.396630636,1,"0,1"
baseline,53,1.518625643,1.524588459,1,"0,1"
prio,53,1.384942160,1.421684098,1,"0,1"
baseline,54,1.611635229,1.633847253,1,"0,1"
prio,54,1.383193128,1.404276294,1,"0,1"
baseline,55,1.574806216,1.584341298,1,"0,1"
prio,55,1.398539906,1.419623187,1,"0,1"
baseline,56,1.550085288,1.578840374,1,"0,1"
prio,56,1.374315252,1.394510271,1,"0,1"
baseline,57,1.561793327,1.588767471,1,"0,1"
prio,57,1.383293906,1.430935144,1,"0,1"
baseline,58,1.579540604,1.599534018,1,"0,1"
prio,58,1.401579985,1.438168536,1,"0,1"
baseline,59,1.501946954,1.531455073,1,"0,1"
prio,59,1.390688282,1.438333743,1,"0,1"
baseline,60,1.615479620,1.639438996,1,"0,1"
prio,60,1.429346544,1.471868134,1,"0,1"
baseline,61,1.552945137,1.556839059,1,"0,1"
prio,61,1.413526604,1.450708579,1,"0,1"
baseline,62,1.644230554,1.648164136,1,"0,1"
prio,62,1.383702217,1.416720619,1,"0,1"
baseline,63,1.577538960,1.613231868,1,"0,1"
prio,63,1.390804298,1.416569654,1,"0,1"
baseline,64,1.542737631,1.546582377,1,"0,1"
prio,64,1.379249070,1.405198213,1,"0,1"
baseline,65,1.620428016,1.665190374,1,"0,1"
prio,65,1.403175810,1.407240326,1,"0,1"
baseline,66,1.490448459,1.493739082,1,"0,1"
prio,66,1.419923591,1.446001529,1,"0,1"
baseline,67,1.491236157,1.511479670,1,"0,1"
prio,67,1.412858229,1.427890665,1,"0,1"
baseline,68,1.585456218,1.610995383,1,"0,1"
prio,68,1.383415729,1.420696003,1,"0,1"
baseline,69,1.568402502,1.590335065,1,"0,1"
prio,69,1.392732317,1.407316763,1,"0,1"
baseline,70,1.624556131,1.633664816,1,"0,1"
prio,70,1.390224606,1.410620756,1,"0,1"
baseline,71,1.565813238,1.573294228,1,"0,1"
prio,71,1.377232331,1.402908177,1,"0,1"
baseline,72,1.536459432,1.562925437,1,"0,1"
prio,72,1.393516974,1.414212063,1,"0,1"
baseline,73,1.558199147,1.561699267,1,"0,1"
prio,73,1.429512649,1.462122636,1,"0,1"
baseline,74,1.580912952,1.601628374,1,"0,1"
prio,74,1.374104828,1.399465228,1,"0,1"
baseline,75,1.500608625,1.520883284,1,"0,1"
prio,75,1.401990939,1.428049676,1,"0,1"
baseline,76,1.584575328,1.611442444,1,"0,1"
prio,76,1.407775725,1.423311533,1,"0,1"
baseline,77,1.527093293,1.546693862,1,"0,1"
prio,77,1.365333199,1.407281904,1,"0,1"
baseline,78,1.566843792,1.592043574,1,"0,1"
prio,78,1.374247709,1.394227359,1,"0,1"
baseline,79,1.469865347,1.493712869,1,"0,1"
prio,79,1.343516324,1.359545005,1,"0,1"
baseline,80,1.584570368,1.590365946,1,"0,1"
prio,80,1.378902523,1.387889878,1,"0,1"
baseline,81,1.483979184,1.491123489,1,"0,1"
prio,81,1.367523985,1.409821111,1,"0,1"
baseline,82,1.590469563,1.600650679,1,"0,1"
prio,82,1.342337168,1.345959495,1,"0,1"
baseline,83,1.444074033,1.447448173,1,"0,1"
prio,83,1.427712926,1.431969689,1,"0,1"
baseline,84,1.498496054,1.523806435,1,"0,1"
prio,84,1.432470186,1.441708501,1,"0,1"
baseline,85,1.506176166,1.509558280,1,"0,1"
prio,85,1.424241138,1.444306491,1,"0,1"
baseline,86,1.363755443,1.377883475,1,"0,1"
prio,86,1.401789844,1.443666886,1,"0,1"
baseline,87,1.455070472,1.461164404,1,"0,1"
prio,87,1.371498194,1.385877196,1,"0,1"
baseline,88,1.473004730,1.479869096,1,"0,1"
prio,88,1.364784642,1.395647730,1,"0,1"
