run,time_s,wall_s
1,2.407710902,2.422782095
2,2.471359926,2.499301839
3,2.518880562,2.546673729
4,2.434121751,2.480968025
5,2.543193016,2.569024639
6,2.476005698,2.516506867
7,2.507855478,2.532484671
8,2.603565019,2.623353174
9,2.477274299,2.512925237
10,2.578516241,2.601225109
avg,2.501848289,
min,2.407710902,
max,2.603565019,
