run,time_s,wall_s
1,1.503271039,1.528161287
2,1.455064834,1.491767390
3,1.502335224,1.538156326
4,1.433422929,1.462258021
5,1.476679707,1.497307193
6,1.444241220,1.472487235
7,1.466452227,1.529632005
8,1.404977025,1.493515611
9,1.474001194,1.528691383
10,1.399493197,1.458953049
11,1.459809942,1.611574478
12,1.406220096,1.514939658
13,1.471664821,1.515076720
14,1.413593675,1.466592317
15,1.463627799,1.522708698
16,1.415383957,1.450772401
17,1.479624744,1.503094015
18,1.445915660,1.461929766
19,1.496414011,1.529478096
20,1.405926114,1.468573856
21,1.457087299,1.490099050
22,1.419878161,1.465837805
23,1.467677701,1.546601354
24,1.415878154,1.556966997
25,1.480695745,1.533267070
26,1.412427823,1.499816598
27,1.472248338,1.546582764
28,1.397974377,1.450185374
29,1.466053645,1.491843891
30,1.467107026,1.476268901
31,1.505992627,1.528931019
32,1.442071994,1.471363461
33,1.504972675,1.558740878
34,1.420397665,1.468419149
35,1.463086108,1.549086103
36,1.439099265,1.484890998
37,1.451230319,1.504070270
38,1.411623305,1.498592248
39,1.464724156,1.524725549
40,1.416443138,1.513585700
41,1.485920103,1.578974516
42,1.414392050,1.491441362
43,1.474390927,1.515679228
44,1.409083189,1.438116548
45,1.454913130,1.483713549
46,1.409739250,1.469619761
47,1.470868012,1.535972564
48,1.426198869,1.495411104
49,1.527900395,1.573785148
50,1.452726546,1.517853887
51,1.460001062,1.542502624
52,1.437196279,1.485125084
53,1.449225556,1.537590515
54,1.402677214,1.455833691
55,1.486273518,1.516922142
56,1.415545611,1.493908572
57,1.492060191,1.543585106
58,1.435068637,1.495437592
59,1.509669500,1.535482515
60,1.410016250,1.448736477
61,1.506555764,1.532941342
62,1.428920709,1.471211288
63,1.482548116,1.566920798
64,1.407721739,1.468870201
65,1.437998450,1.568751529
66,1.430598793,1.466649859
67,1.543523720,1.572596064
68,1.480694069,1.557392136
69,1.445828682,1.500123494
70,1.510910960,1.537347898
71,1.418170847,1.448867225
72,1.506272140,1.585716487
73,1.406761711,1.464262856
74,1.476725713,1.509483169
75,1.452500484,1.496460932
76,1.467619331,1.511640933
77,1.399912867,1.448713922
78,1.500034605,1.537452464
79,1.398159068,1.498452526
80,1.451073247,1.535689114
81,1.422015193,1.498915831
82,1.485914516,1.534030795
83,1.435617743,1.482792188
84,1.481544048,1.552651826
85,1.436794020,1.478011648
86,1.465972416,1.512836712
87,1.464633445,1.500259364
88,1.449063075,1.490340543
89,1.411232962,1.455718975
90,1.453215825,1.485942782
91,1.414706012,1.460019382
92,1.464700741,1.500416171
93,1.410747288,1.480504808
94,1.508251451,1.549652607
95,1.407634105,1.447631763
96,1.484787673,1.503284195
97,1.443065425,1.495262043
98,1.486191428,1.529263919
99,1.423582698,1.498357203
100,1.474485622,1.598159805
avg,1.451953419,
min,1.397974377,
max,1.543523720,
