run,time_s,wall_s
1,1.974001618,1.989368065
2,1.457940791,1.463820315
3,1.835988060,1.841359783
4,2.287445459,2.295512523
5,1.900769075,1.907425030
6,1.962460075,1.969429869
7,2.183052848,2.190915158
8,1.939060316,1.944087575
9,1.838588859,1.845115894
10,1.752375245,1.758109225
11,2.068613471,2.077942599
12,1.989602613,1.997880847
13,2.295962992,2.304471063
14,1.856342142,1.861726407
15,1.965315130,1.972586804
16,2.779597478,2.787846838
17,2.242038510,2.252113152
18,2.036236340,2.047797343
19,1.963757519,1.971609329
20,2.101957706,2.109299673
21,2.541813853,2.549918834
22,1.523234487,1.530715872
23,1.843561244,1.849803317
24,1.794062509,1.800679963
25,1.707672683,1.715338114
26,1.914324910,1.927562444
27,1.466180530,1.471120286
28,1.792529231,1.798852097
29,2.125875144,2.134223380
30,1.941876122,1.949985770
31,1.752947260,1.760832904
32,1.533456508,1.542381212
33,1.844404719,1.850434163
34,2.465831720,2.473072769
35,2.125670766,2.139489019
36,1.621575990,1.631033162
37,1.886707659,1.892793978
38,1.865842820,1.873106620
39,1.867942817,1.875209824
40,2.224814867,2.232911682
41,1.876091967,1.883108428
42,1.984946910,1.992051748
43,2.554105166,2.567817832
44,2.394293959,2.403456752
45,2.479697268,2.488616889
46,2.024485090,2.038137089
47,2.521613116,2.529366633
48,1.864932889,1.872987703
49,2.030490118,2.036887067
50,2.116157805,2.124109367
51,1.979489021,1.988629313
52,1.795980216,1.802953510
53,1.922560649,1.929492817
54,1.875797463,1.885457056
55,1.511774990,1.517754558
56,1.828763439,1.833883741
57,1.972294183,1.978424544
58,1.860184887,1.866795925
59,1.841994140,1.849950368
60,1.843648212,1.852993965
61,1.466171493,1.471146834
62,1.824433694,1.829701874
63,1.840987705,1.848868099
64,1.522149098,1.529732861
65,1.866606340,1.872722409
66,1.787241475,1.793280836
67,1.696282399,1.702313009
68,1.529054265,1.536663697
69,1.879053275,1.885132594
70,1.827635837,1.834604173
71,1.751916498,1.758883958
72,1.964946634,1.973779337
73,1.614686245,1.623386821
74,1.796597356,1.801545570
75,1.974059342,1.980361499
76,2.018996329,2.028083661
77,1.949651981,1.956770528
78,2.051439797,2.058749680
79,2.030703960,2.039842335
80,2.002213023,2.008744726
81,1.899535943,1.905744764
82,2.011419400,2.019722719
83,2.060878178,2.069384208
84,2.837762225,2.848106955
85,2.104174718,2.112819584
86,1.853627023,1.860706776
87,1.870700126,1.877347623
88,1.900072786,1.908095517
89,1.914188628,1.925396999
90,1.453088258,1.457872553
91,1.903695187,1.908550359
92,1.936115278,1.942213556
93,2.144311202,2.152348223
94,1.886467790,1.893434375
95,1.798402766,1.804361625
96,1.799366367,1.806386912
97,1.635744800,1.644695463
98,1.920321491,1.925449377
99,1.894750191,1.900991680
100,1.903291806,1.910407144
avg,1.936734745,
min,1.453088258,
max,2.837762225,
