run,time_s,wall_s
1,0.843874193,0.858471270
2,0.550892873,0.555942803
3,0.459780083,0.490378616
4,0.806690984,0.841445195
5,0.629115185,0.635042158
6,0.538976851,0.570813514
7,0.669562478,0.696192004
8,0.728245685,0.733827032
9,0.753309061,0.785968811
10,0.459250478,0.475479437
avg,0.643969787,
min,0.459250478,
max,0.843874193,
