run,time_s,wall_s
1,1.926662125,1.940754548
2,1.516456465,1.525546422
3,1.830690633,1.836116315
4,2.196537321,2.204734178
5,2.759035875,2.766168129
6,2.274815120,2.281409532
7,2.539637808,2.546599143
8,1.490878046,1.499979670
9,1.859282740,1.864498418
10,1.840699527,1.848154372
11,2.053383268,2.061479499
12,1.669875675,1.675703282
13,1.403860218,1.410346293
14,1.811353122,1.816628884
15,2.060643111,2.068955470
16,1.862747557,1.870701452
17,1.376002004,1.382648333
18,1.844642313,1.850882051
19,1.707777368,1.714774286
20,1.398669834,1.404869322
21,1.843587087,1.848604720
22,1.758186869,1.765293165
23,1.424910520,1.431609059
24,1.853855942,1.859911052
25,2.786452850,2.792372041
26,1.584973181,1.591155169
27,1.714165488,1.721674875
28,1.784366390,1.790458250
29,1.532073097,1.538295626
30,1.373710510,1.379873247
31,1.499673717,1.506209502
32,1.764094565,1.773579154
33,1.801401327,1.806494503
34,1.781644010,1.788590761
35,1.601242607,1.610555693
36,1.640886703,1.647625492
37,2.222945991,2.229609238
38,1.800176016,1.806330002
39,1.811132632,1.817276410
40,1.712783803,1.719931224
41,1.995237772,2.006540644
42,1.477393483,1.485356253
43,1.773484700,1.779506851
44,1.710675683,1.717559725
45,1.456502021,1.465527144
46,2.514379338,2.520656410
47,1.583259536,1.592383034
48,1.822901934,1.829033170
49,1.704249611,1.711411907
50,1.450192576,1.456946531
51,1.769115125,1.775181027
52,1.858635086,1.864567694
53,1.884242302,1.890334454
54,2.252571208,2.257630842
55,2.256509989,2.262439388
56,2.828938108,2.835130012
57,1.902904436,1.910774329
58,2.569592144,2.576477060
59,1.616943071,1.623872905
60,1.763620238,1.769667474
61,1.695987342,1.701891075
62,2.147153172,2.161018092
63,1.737755311,1.747213941
64,1.452631793,1.460060094
65,1.682259969,1.688256745
66,1.422861127,1.429237368
67,1.749282522,1.754303655
68,1.443840426,1.450453212
69,1.828809678,1.839139533
70,1.796468799,1.802825789
71,1.805605298,1.813340731
72,1.364775531,1.370946143
73,1.836249357,1.841282448
74,1.794143342,1.801135885
75,2.215934181,2.224074162
76,3.068305560,3.076225330
77,1.927004093,1.933546296
78,1.765917289,1.772909541
79,1.446051762,1.452680883
80,1.852428155,1.857547582
81,1.955084690,1.961844479
82,1.815521485,1.824819695
83,1.614259408,1.620202515
84,1.494621190,1.500760885
85,1.695180671,1.700283473
86,1.399044660,1.406822967
87,1.789680100,1.794525647
88,1.735993457,1.742405865
89,1.942547424,1.953861671
90,1.477234125,1.483967665
91,1.792348442,1.797425868
92,1.330009322,1.335309585
93,1.829246489,1.834282789
94,1.841408877,1.847442988
95,1.743096798,1.750172176
96,2.370040996,2.379982344
97,2.876286458,2.883075707
98,1.794008184,1.801387776
99,1.911201650,1.921071538
100,1.739004600,1.748213268
avg,1.830865455,
min,1.330009322,
max,3.068305560,
