program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,1.240050293,1.252296111,1,"2,3"
prio,0,1.153045834,1.327350864,1,"2,3"
baseline,1,1.288226042,1.335198475,1,"2,3"
prio,1,1.085058042,1.257835726,1,"2,3"
baseline,2,1.323409209,1.869070777,1,"2,3"
prio,2,1.082603084,1.151454164,1,"2,3"
baseline,3,1.274248500,1.295783814,1,"2,3"
prio,3,1.364534792,1.371523131,1,"2,3"
baseline,4,1.834977959,1.842756770,1,"2,3"
prio,4,1.086362667,1.183951633,1,"2,3"
baseline,5,1.516838459,1.555728356,1,"2,3"
prio,5,1.091703376,1.270484078,1,"2,3"
baseline,6,1.597571501,1.619130174,1,"2,3"
prio,6,1.103461918,1.176607830,1,"2,3"
baseline,7,1.302154876,1.319540417,1,"2,3"
prio,7,1.089158000,1.118198490,1,"2,3"
baseline,8,1.696636668,1.720159960,1,"2,3"
prio,8,1.087006084,1.118551074,1,"2,3"
baseline,9,1.332174667,1.377660536,1,"2,3"
prio,9,1.149685250,1.193360753,1,"2,3"
