program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,231.863399393,231.863399393,0,"0,1"
prio,0,95.106100150,95.106100150,0,"0,1"
baseline,1,183.071383949,183.071383949,0,"0,1"
prio,1,167.402150611,167.402150611,0,"0,1"
baseline,2,212.026916405,212.026916405,0,"0,1"
prio,2,170.158873720,170.158873720,0,"0,1"
baseline,3,209.923343904,209.923343904,0,"0,1"
prio,3,163.950597675,163.950597675,0,"0,1"
baseline,4,186.928676721,186.928676721,0,"0,1"
prio,4,182.801855547,182.801855547,0,"0,1"
baseline,5,202.018094400,202.018094400,0,"0,1"
prio,5,186.834032610,186.834032610,0,"0,1"
baseline,6,260.334520717,260.334520717,0,"0,1"
prio,6,118.458688757,118.458688757,0,"0,1"
baseline,7,185.398494536,185.398494536,0,"0,1"
prio,7,187.008643117,187.008643117,0,"0,1"
baseline,8,186.940654315,186.940654315,0,"0,1"
prio,8,184.872554209,184.872554209,0,"0,1"
baseline,9,189.971293076,189.971293076,0,"0,1"
prio,9,190.944686941,190.944686941,0,"0,1"
baseline,10,226.941699397,226.941699397,0,"0,1"
prio,10,150.265554750,150.265554750,0,"0,1"
baseline,11,239.998099469,239.998099469,0,"0,1"
prio,11,129.604329259,129.604329259,0,"0,1"
baseline,12,191.965198775,191.965198775,0,"0,1"
prio,12,193.595224904,193.595224904,0,"0,1"
baseline,13,183.737021537,183.737021537,0,"0,1"
prio,13,189.696820581,189.696820581,0,"0,1"
baseline,14,187.372667316,187.372667316,0,"0,1"
prio,14,195.864511293,195.864511293,0,"0,1"
baseline,15,186.437045420,186.437045420,0,"0,1"
prio,15,189.246274663,189.246274663,0,"0,1"
baseline,16,196.833406914,196.833406914,0,"0,1"
prio,16,192.627089515,192.627089515,0,"0,1"
baseline,17,186.872748811,186.872748811,0,"0,1"
prio,17,187.929759768,187.929759768,0,"0,1"
baseline,18,212.051156858,212.051156858,0,"0,1"
prio,18,169.790846024,169.790846024,0,"0,1"
baseline,19,182.134298351,182.134298351,0,"0,1"
prio,19,196.761291463,196.761291463,0,"0,1"
baseline,20,244.609225120,244.609225120,0,"0,1"
prio,20,130.448832797,130.448832797,0,"0,1"
baseline,21,183.549228779,183.549228779,0,"0,1"
prio,21,195.181828552,195.181828552,0,"0,1"
baseline,22,183.541762146,183.541762146,0,"0,1"
prio,22,193.251726853,193.251726853,0,"0,1"
baseline,23,207.911928506,207.911928506,0,"0,1"
prio,23,172.639773824,172.639773824,0,"0,1"
baseline,24,198.960432608,198.960432608,0,"0,1"
prio,24,173.447911370,173.447911370,0,"0,1"
baseline,25,183.995086670,183.995086670,0,"0,1"
prio,25,97.398546670,97.398546670,0,"0,1"
baseline,26,290.940888798,290.940888798,0,"0,1"
prio,26,189.380061227,189.380061227,0,"0,1"
baseline,27,190.059897410,190.059897410,0,"0,1"
prio,27,196.392879257,196.392879257,0,"0,1"
baseline,28,187.672656406,187.672656406,0,"0,1"
prio,28,184.623565822,184.623565822,0,"0,1"
baseline,29,190.731274715,190.731274715,0,"0,1"
prio,29,181.791836221,181.791836221,0,"0,1"
baseline,30,193.840784832,193.840784832,0,"0,1"
prio,30,192.581383756,192.581383756,0,"0,1"
baseline,31,191.672487844,191.672487844,0,"0,1"
prio,31,195.095397801,195.095397801,0,"0,1"
baseline,32,230.209073587,230.209073587,0,"0,1"
prio,32,145.528467061,145.528467061,0,"0,1"
baseline,33,184.280845592,184.280845592,0,"0,1"
prio,33,191.391466758,191.391466758,0,"0,1"
baseline,34,186.486351848,186.486351848,0,"0,1"
prio,34,197.531455540,197.531455540,0,"0,1"
baseline,35,177.694606779,177.694606779,0,"0,1"
prio,35,190.105729941,190.105729941,0,"0,1"
baseline,36,197.611827339,197.611827339,0,"0,1"
prio,36,197.789650385,197.789650385,0,"0,1"
baseline,37,184.112063157,184.112063157,0,"0,1"
prio,37,194.607926807,194.607926807,0,"0,1"
baseline,38,181.472461340,181.472461340,0,"0,1"
prio,38,193.045180110,193.045180110,0,"0,1"
baseline,39,256.613597560,256.613597560,0,"0,1"
prio,39,97.690746272,97.690746272,0,"0,1"
baseline,40,296.058442420,296.058442420,0,"0,1"
prio,40,106.288648791,106.288648791,0,"0,1"
baseline,41,253.566533095,253.566533095,0,"0,1"
prio,41,97.904685991,97.904685991,0,"0,1"
baseline,42,278.814099394,278.814099394,0,"0,1"
prio,42,106.607544756,106.607544756,0,"0,1"
baseline,43,265.585648519,265.585648519,0,"0,1"
prio,43,95.588418701,95.588418701,0,"0,1"
baseline,44,187.806627115,187.806627115,0,"0,1"
prio,44,213.185312343,213.185312343,0,"0,1"
baseline,45,257.314766178,257.314766178,0,"0,1"
prio,45,96.629917760,96.629917760,0,"0,1"
baseline,46,277.591481753,277.591481753,0,"0,1"
prio,46,119.563020176,119.563020176,0,"0,1"
baseline,47,265.810610548,265.810610548,0,"0,1"
prio,47,97.295803246,97.295803246,0,"0,1"
baseline,48,259.266446900,259.266446900,0,"0,1"
prio,48,138.439114950,138.439114950,0,"0,1"
baseline,49,257.730957479,257.730957479,0,"0,1"
prio,49,97.237865379,97.237865379,0,"0,1"
