program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,0.241253632,0.244164108,1,"0,1"
prio,0,0.216368701,0.219740620,1,"0,1"
baseline,1,0.330887956,0.358167606,1,"0,1"
prio,1,0.234629398,0.237985877,1,"0,1"
baseline,2,0.235023690,0.238172867,1,"0,1"
prio,2,0.220953923,0.224017613,1,"0,1"
baseline,3,0.275965421,0.279078744,1,"0,1"
prio,3,0.213198604,0.216141281,1,"0,1"
baseline,4,0.285310794,0.315400524,1,"0,1"
prio,4,0.215436559,0.264720069,1,"0,1"
baseline,5,0.229768835,0.238425009,1,"0,1"
prio,5,0.214050591,0.217164524,1,"0,1"
baseline,6,0.233380683,0.236256859,1,"0,1"
prio,6,0.214718333,0.217807493,1,"0,1"
baseline,7,0.239677496,0.243223467,1,"0,1"
prio,7,0.214585486,0.217732710,1,"0,1"
baseline,8,0.275436152,0.278495917,1,"0,1"
prio,8,0.215157974,0.235892614,1,"0,1"
baseline,9,0.340660686,0.359788926,1,"0,1"
prio,9,0.232274881,0.236359114,1,"0,1"
