program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,1.900403472,1.900403472,0,"0,1"
prio,0,1.943336717,1.943336717,0,"0,1"
baseline,1,2.005691228,2.005691228,0,"0,1"
prio,1,1.886397067,1.886397067,0,"0,1"
baseline,2,1.886599882,1.886599882,0,"0,1"
prio,2,1.843051195,1.843051195,0,"0,1"
baseline,3,1.920768198,1.920768198,0,"0,1"
prio,3,1.866654846,1.866654846,0,"0,1"
baseline,4,1.939068922,1.939068922,0,"0,1"
prio,4,1.849612949,1.849612949,0,"0,1"
baseline,5,1.943590957,1.943590957,0,"0,1"
prio,5,1.852033763,1.852033763,0,"0,1"
baseline,6,1.874430884,1.874430884,0,"0,1"
prio,6,1.829790732,1.829790732,0,"0,1"
baseline,7,1.972457090,1.972457090,0,"0,1"
prio,7,1.803278405,1.803278405,0,"0,1"
baseline,8,1.999118497,1.999118497,0,"0,1"
prio,8,1.851245328,1.851245328,0,"0,1"
baseline,9,1.935878237,1.935878237,0,"0,1"
prio,9,1.922313193,1.922313193,0,"0,1"
baseline,10,2.063722935,2.063722935,0,"0,1"
prio,10,1.866158394,1.866158394,0,"0,1"
baseline,11,1.946956833,1.946956833,0,"0,1"
prio,11,1.872642619,1.872642619,0,"0,1"
baseline,12,1.927094476,1.927094476,0,"0,1"
prio,12,1.904809539,1.904809539,0,"0,1"
baseline,13,1.895556904,1.895556904,0,"0,1"
prio,13,1.860759802,1.860759802,0,"0,1"
baseline,14,1.867751783,1.867751783,0,"0,1"
prio,14,1.873659508,1.873659508,0,"0,1"
baseline,15,1.876945359,1.876945359,0,"0,1"
prio,15,1.876752013,1.876752013,0,"0,1"
baseline,16,2.129735368,2.129735368,0,"0,1"
prio,16,1.942686401,1.942686401,0,"0,1"
baseline,17,2.031108606,2.031108606,0,"0,1"
prio,17,1.945130579,1.945130579,0,"0,1"
baseline,18,1.906760947,1.906760947,0,"0,1"
prio,18,1.956410267,1.956410267,0,"0,1"
baseline,19,2.144292368,2.144292368,0,"0,1"
prio,19,1.946791853,1.946791853,0,"0,1"
baseline,20,2.240137127,2.240137127,0,"0,1"
prio,20,2.053677921,2.053677921,0,"0,1"
baseline,21,2.081234236,2.081234236,0,"0,1"
prio,21,2.056776945,2.056776945,0,"0,1"
baseline,22,1.947097040,1.947097040,0,"0,1"
prio,22,1.904646406,1.904646406,0,"0,1"
baseline,23,2.073448362,2.073448362,0,"0,1"
prio,23,1.969309198,1.969309198,0,"0,1"
baseline,24,1.946223801,1.946223801,0,"0,1"
prio,24,1.917638330,1.917638330,0,"0,1"
baseline,25,2.152688164,2.152688164,0,"0,1"
prio,25,1.953935555,1.953935555,0,"0,1"
baseline,26,1.859052801,1.859052801,0,"0,1"
prio,26,1.922876763,1.922876763,0,"0,1"
baseline,27,2.238492617,2.238492617,0,"0,1"
prio,27,2.036544746,2.036544746,0,"0,1"
baseline,28,1.883469011,1.883469011,0,"0,1"
prio,28,1.933058315,1.933058315,0,"0,1"
baseline,29,1.966282460,1.966282460,0,"0,1"
prio,29,1.859554012,1.859554012,0,"0,1"
baseline,30,1.911157697,1.911157697,0,"0,1"
prio,30,1.844976892,1.844976892,0,"0,1"
baseline,31,1.932857836,1.932857836,0,"0,1"
prio,31,1.849616647,1.849616647,0,"0,1"
baseline,32,1.924583735,1.924583735,0,"0,1"
prio,32,1.844583764,1.844583764,0,"0,1"
baseline,33,1.845134094,1.845134094,0,"0,1"
prio,33,1.841033984,1.841033984,0,"0,1"
baseline,34,1.867065118,1.867065118,0,"0,1"
prio,34,1.927231519,1.927231519,0,"0,1"
baseline,35,1.941993620,1.941993620,0,"0,1"
prio,35,1.849349257,1.849349257,0,"0,1"
baseline,36,1.882731348,1.882731348,0,"0,1"
prio,36,1.831525867,1.831525867,0,"0,1"
baseline,37,1.848686958,1.848686958,0,"0,1"
prio,37,1.853393512,1.853393512,0,"0,1"
baseline,38,1.938411187,1.938411187,0,"0,1"
prio,38,1.832629828,1.832629828,0,"0,1"
baseline,39,1.978403051,1.978403051,0,"0,1"
prio,39,1.973786871,1.973786871,0,"0,1"
baseline,40,1.954023145,1.954023145,0,"0,1"
prio,40,1.940166017,1.940166017,0,"0,1"
baseline,41,1.900513833,1.900513833,0,"0,1"
prio,41,1.853919590,1.853919590,0,"0,1"
baseline,42,2.046697192,2.046697192,0,"0,1"
prio,42,1.973751661,1.973751661,0,"0,1"
baseline,43,2.046563885,2.046563885,0,"0,1"
prio,43,1.873947792,1.873947792,0,"0,1"
baseline,44,1.916000452,1.916000452,0,"0,1"
prio,44,1.878016406,1.878016406,0,"0,1"
baseline,45,2.109071858,2.109071858,0,"0,1"
prio,45,1.897371108,1.897371108,0,"0,1"
baseline,46,2.051430458,2.051430458,0,"0,1"
prio,46,1.955607615,1.955607615,0,"0,1"
baseline,47,1.927047644,1.927047644,0,"0,1"
prio,47,1.932434003,1.932434003,0,"0,1"
baseline,48,1.914090892,1.914090892,0,"0,1"
prio,48,1.856935684,1.856935684,0,"0,1"
baseline,49,1.952472174,1.952472174,0,"0,1"
prio,49,1.848776820,1.848776820,0,"0,1"
