run,time_s,wall_s
1,0.616042148,0.651587078
2,0.386970452,0.393076620
3,0.387751884,0.393985811
4,0.387533147,0.393856039
5,0.387489685,0.398831338
6,0.387212603,0.398586048
7,0.387304496,0.393305658
8,0.387298956,0.393260740
9,0.387347113,0.393562958
10,0.387331945,0.408499359
avg,0.410228243,
min,0.386970452,
max,0.616042148,
