program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,32.369224432,32.389422226,1,"0,1"
prio,0,13.634257007,13.641912835,1,"0,1"
baseline,1,15.120486507,15.128643445,1,"0,1"
prio,1,13.625366132,13.633212857,1,"0,1"
baseline,2,15.049132007,15.057016974,1,"0,1"
prio,2,13.632088174,13.639967686,1,"0,1"
baseline,3,15.276790674,15.284814371,1,"0,1"
prio,3,13.640016840,13.647893028,1,"0,1"
baseline,4,14.818002215,14.826419702,1,"0,1"
prio,4,13.631721840,13.666572562,1,"0,1"
baseline,5,14.865972632,14.895255812,1,"0,1"
prio,5,13.571210049,13.579394989,1,"0,1"
baseline,6,15.206095340,15.215050289,1,"0,1"
prio,6,13.619153632,13.664429554,1,"0,1"
baseline,7,14.943009090,14.975607822,1,"0,1"
prio,7,13.618295840,13.626440872,1,"0,1"
baseline,8,15.126136090,15.135284922,1,"0,1"
prio,8,13.576768340,13.584628041,1,"0,1"
baseline,9,15.271931507,15.279912977,1,"0,1"
prio,9,13.698691132,13.706437017,1,"0,1"
