run,time_s,wall_s
1,0.270097812,0.274625169
2,0.254358936,0.259500922
3,0.272536558,0.297692872
4,0.272632967,0.297843317
5,0.250114837,0.253520032
6,0.251746880,0.255037018
7,0.256445017,0.263775278
8,0.268213871,0.271560800
9,0.256037151,0.259860612
10,0.250445077,0.275413227
avg,0.260262911,
min,0.250114837,
max,0.272632967,
