run,time_s,wall_s
1,0.417600579,0.420954559
2,0.443982513,0.463477651
3,0.441327482,0.445179726
4,0.429830251,0.432863447
5,0.440773919,0.443972171
6,0.552410329,0.572561608
7,0.443715204,0.457813121
8,0.445228790,0.448523481
9,0.412150653,0.415375316
10,0.403842309,0.426825313
avg,0.443086203,
min,0.403842309,
max,0.552410329,
