program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,1.780349898,1.783371634,1,"0,1"
prio,0,1.795683258,1.820711353,1,"0,1"
baseline,1,1.932046098,1.940676814,1,"0,1"
prio,1,1.675788437,1.701157634,1,"0,1"
baseline,2,1.952083447,2.010855773,1,"0,1"
prio,2,1.771174605,1.785512281,1,"0,1"
baseline,3,1.897104001,1.900456470,1,"0,1"
prio,3,1.835986843,1.865377297,1,"0,1"
baseline,4,2.002942116,2.022863245,1,"0,1"
prio,4,1.786517546,1.806533216,1,"0,1"
baseline,5,1.939831991,1.960422019,1,"0,1"
prio,5,1.708410530,1.733332938,1,"0,1"
baseline,6,1.855498235,1.875406401,1,"0,1"
prio,6,1.751263193,1.776022154,1,"0,1"
baseline,7,1.990242548,1.993907908,1,"0,1"
prio,7,1.778432242,1.803287209,1,"0,1"
baseline,8,1.920205880,1.961556699,1,"0,1"
prio,8,1.764923897,1.789813203,1,"0,1"
baseline,9,1.847791499,1.889448914,1,"0,1"
prio,9,1.769899452,1.805869854,1,"0,1"
