run,time_s,wall_s
1,0.253355353,0.278686930
2,0.275598870,0.307404733
3,0.229248387,0.232667653
4,0.220016141,0.223621063
5,0.281662510,0.285154348
6,0.230803529,0.234407466
7,0.254029106,0.257565297
8,0.243878093,0.247328597
9,0.285269156,0.305081275
10,0.248020026,0.273442057
avg,0.252188117,
min,0.220016141,
max,0.285269156,
