program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,1.038121483,1.041058087,1,"0,1"
prio,0,0.914578078,0.917003574,1,"0,1"
baseline,1,1.013508492,1.016197365,1,"0,1"
prio,1,0.829773444,0.832584406,1,"0,1"
baseline,2,0.929424824,0.932206131,1,"0,1"
prio,2,0.835717103,0.838794755,1,"0,1"
baseline,3,0.889074476,0.893082916,1,"0,1"
prio,3,0.818824583,0.822119184,1,"0,1"
baseline,4,0.862710544,0.865470836,1,"0,1"
prio,4,0.819268956,0.821762430,1,"0,1"
baseline,5,0.892750240,0.895757677,1,"0,1"
prio,5,0.816589115,0.819317340,1,"0,1"
baseline,6,0.878453123,0.881094201,1,"0,1"
prio,6,0.848647403,0.851455832,1,"0,1"
baseline,7,0.892255928,0.894930538,1,"0,1"
prio,7,0.814938268,0.818052752,1,"0,1"
baseline,8,0.940953575,0.945382152,1,"0,1"
prio,8,0.817004443,0.819718740,1,"0,1"
baseline,9,0.968289224,0.971137880,1,"0,1"
prio,9,0.853401737,0.856255560,1,"0,1"
