run,time_s,wall_s
1,0.784629498,0.800265124
2,0.460449885,0.466020224
3,0.461207356,0.467372705
4,0.467514750,0.473447929
5,0.460722308,0.465742847
6,0.469016859,0.474746159
7,0.460945731,0.465933894
8,0.467364251,0.473062051
9,0.460570351,0.465379720
10,0.470826392,0.476592442
11,0.463027101,0.469662624
12,0.462255631,0.468129892
13,0.460980737,0.467212296
14,0.462770141,0.468599776
15,0.471265363,0.476208026
16,0.461715459,0.466748831
17,0.467460803,0.473373565
18,0.461543667,0.466453662
19,0.467558807,0.473698197
20,0.461533460,0.466651126
21,0.467678102,0.473543904
22,0.461853717,0.468490699
23,0.464095504,0.470353022
24,0.461469297,0.466538544
25,0.470815905,0.475641025
26,0.461639342,0.466637423
27,0.471195664,0.476997299
28,0.463766504,0.468605040
29,0.461474258,0.466458922
30,0.461254048,0.466808347
31,0.461242382,0.465916124
32,0.470843622,0.475710158
33,0.462197316,0.467977951
34,0.468772756,0.474543183
35,0.461997231,0.466811267
36,0.467985246,0.473263039
37,0.461610769,0.467776410
38,0.463915849,0.470329410
39,0.461603479,0.466880105
40,0.472582574,0.478889092
41,0.461775275,0.466822065
42,0.466212181,0.471279970
43,0.461421772,0.467631455
44,0.466298517,0.472352740
45,0.461925198,0.467888128
46,0.462736628,0.467770001
47,0.464256822,0.470217709
48,0.462019119,0.467009324
49,0.471101766,0.477116031
50,0.481792689,0.487072524
51,0.461460863,0.467415334
52,0.461959330,0.468003927
53,0.463426730,0.469437201
54,0.461815246,0.467788675
55,0.467523256,0.473462560
56,0.461344490,0.467095375
57,0.547230628,0.552282377
58,0.461446286,0.467375381
59,0.461190199,0.466088819
60,0.461297243,0.467261631
61,0.474924714,0.480759892
62,0.461277994,0.465994321
63,0.462305845,0.467196882
64,0.461496459,0.467152842
65,0.461447457,0.466273161
66,0.461596796,0.467511891
67,0.461163080,0.466253329
68,0.465555361,0.471662376
69,0.461716675,0.467869190
70,0.471033827,0.476972256
71,0.461326128,0.466141331
72,0.477623559,0.482498263
73,0.460897665,0.466665175
74,0.470281026,0.475095938
75,0.461739722,0.466645926
76,0.534317772,0.540325329
77,0.461432010,0.467376274
78,0.467439859,0.473312078
79,0.462056189,0.466955977
80,0.467799199,0.472661361
81,0.461183802,0.466082423
82,0.467716366,0.473520919
83,0.464810445,0.470472371
84,0.461637936,0.466546474
85,0.461623063,0.468338797
86,0.461932235,0.467907706
87,0.467909750,0.472914831
88,0.461319727,0.467483909
89,0.461705609,0.467650747
90,0.461666525,0.467548371
91,0.472866709,0.477594410
92,0.461669153,0.467529122
93,0.471032097,0.475796549
94,0.462085369,0.466774862
95,0.467521541,0.472393038
96,0.461527987,0.466475317
97,0.467504335,0.473496141
98,0.461591573,0.467283832
99,0.470953642,0.475481840
100,0.462052708,0.466918078
avg,0.469273283,
min,0.460449885,
max,0.784629498,
