run,time_s,wall_s
1,1.213290655,1.216714135
2,1.210861330,1.235862841
3,1.226924151,1.230448763
4,1.218139751,1.225474792
5,1.203278805,1.206494500
6,1.214532278,1.217577377
7,1.211749029,1.236595872
8,1.208952398,1.228713544
9,1.241994536,1.245235406
10,1.221170208,1.224541553
avg,1.217089314,
min,1.203278805,
max,1.241994536,
