program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,0.226279957,0.230001486,1,"0,1"
prio,0,0.204531402,0.207955257,1,"0,1"
baseline,1,0.201636121,0.205327936,1,"0,1"
prio,1,0.205256258,0.209446461,1,"0,1"
baseline,2,0.226271596,0.229824163,1,"0,1"
prio,2,0.200224366,0.203824907,1,"0,1"
baseline,3,0.274246775,0.294358761,1,"0,1"
prio,3,0.199361967,0.229920896,1,"0,1"
baseline,4,0.239653895,0.243305624,1,"0,1"
prio,4,0.200893820,0.204446609,1,"0,1"
baseline,5,0.216667869,0.220014249,1,"0,1"
prio,5,0.198927112,0.202164616,1,"0,1"
baseline,6,0.223691200,0.227093506,1,"0,1"
prio,6,0.200942726,0.204900832,1,"0,1"
baseline,7,0.225350947,0.230350022,1,"0,1"
prio,7,0.201606047,0.222345935,1,"0,1"
baseline,8,0.268672936,0.282910038,1,"0,1"
prio,8,0.201933587,0.205337901,1,"0,1"
baseline,9,0.220584634,0.224410710,1,"0,1"
prio,9,0.202905172,0.206166848,1,"0,1"
