program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,1.541571470,1.545010598,1,"0,1"
prio,0,1.651135839,1.676779562,1,"0,1"
baseline,1,1.555092227,1.580528170,1,"0,1"
prio,1,1.658261073,1.667257562,1,"0,1"
baseline,2,1.594764204,1.619994885,1,"0,1"
prio,2,1.640964723,1.650109744,1,"0,1"
baseline,3,1.565274002,1.617515081,1,"0,1"
prio,3,1.640991686,1.655339389,1,"0,1"
baseline,4,1.630060383,1.633052207,1,"0,1"
prio,4,1.642104545,1.656901221,1,"0,1"
baseline,5,1.630387777,1.639825683,1,"0,1"
prio,5,1.639613078,1.670355906,1,"0,1"
baseline,6,1.564664036,1.568498104,1,"0,1"
prio,6,1.639986405,1.659711143,1,"0,1"
baseline,7,1.611904010,1.631860891,1,"0,1"
prio,7,1.628826916,1.648863474,1,"0,1"
baseline,8,1.564270457,1.573253786,1,"0,1"
prio,8,1.631835383,1.656991465,1,"0,1"
baseline,9,1.529535455,1.545822541,1,"0,1"
prio,9,1.648309046,1.667821743,1,"0,1"
baseline,10,1.525867019,1.548229704,1,"0,1"
prio,10,1.634553094,1.659480433,1,"0,1"
baseline,11,1.596313572,1.617669291,1,"0,1"
prio,11,1.642019757,1.662480277,1,"0,1"
baseline,12,1.555667728,1.558993072,1,"0,1"
prio,12,1.632446255,1.652310959,1,"0,1"
baseline,13,1.543128222,1.565472979,1,"0,1"
prio,13,1.636997383,1.667730832,1,"0,1"
baseline,14,1.539491817,1.564446104,1,"0,1"
prio,14,1.642119060,1.662326350,1,"0,1"
baseline,15,1.518163030,1.543535537,1,"0,1"
prio,15,1.642613790,1.662702176,1,"0,1"
baseline,16,1.600197344,1.631889911,1,"0,1"
prio,16,1.652783978,1.672929985,1,"0,1"
baseline,17,1.564315172,1.567719728,1,"0,1"
prio,17,1.651205953,1.671430012,1,"0,1"
baseline,18,1.542779926,1.563312696,1,"0,1"
prio,18,1.650977331,1.675914763,1,"0,1"
baseline,19,1.422118785,1.441760050,1,"0,1"
prio,19,1.655296972,1.670115372,1,"0,1"
baseline,20,1.580888809,1.605987448,1,"0,1"
