program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,7.642462337,7.651228038,1,"0,1"
prio,0,6.800416295,6.808084338,1,"0,1"
baseline,1,7.433059087,7.440975972,1,"0,1"
prio,1,6.799520878,6.807286551,1,"0,1"
baseline,2,7.751697337,7.759169397,1,"0,1"
prio,2,6.785926586,6.793543996,1,"0,1"
baseline,3,7.429282003,7.437219830,1,"0,1"
prio,3,6.789651462,6.797524751,1,"0,1"
baseline,4,7.526774795,7.534691538,1,"0,1"
prio,4,6.782632503,6.790320716,1,"0,1"
baseline,5,7.565443087,7.573350762,1,"0,1"
prio,5,6.788738836,6.796280515,1,"0,1"
baseline,6,7.677069171,7.684919350,1,"0,1"
prio,6,6.790694170,6.798375656,1,"0,1"
baseline,7,7.275785420,7.283594611,1,"0,1"
prio,7,6.791134878,6.798721967,1,"0,1"
baseline,8,7.397208003,7.404856167,1,"0,1"
prio,8,6.788394378,6.796412022,1,"0,1"
baseline,9,7.577131045,7.593430991,1,"0,1"
prio,9,6.783937712,6.791666906,1,"0,1"
