run,time_s,wall_s
1,3.053079400,3.083472071
2,3.202614024,3.211398648
3,3.141005024,3.149307511
4,3.197726804,3.206036582
5,3.202984249,3.227178567
6,3.092050626,3.121318315
7,3.200178409,3.215378391
8,3.092540695,3.101209232
9,3.218281768,3.226709966
10,3.196536369,3.220281511
11,3.150783027,3.179637415
12,3.173511424,3.202307770
13,3.084262847,3.113082527
14,3.167147747,3.175557278
15,3.191093007,3.199419120
16,3.211776481,3.220176679
17,3.210707234,3.234410086
18,3.051472456,3.069818140
19,3.140006783,3.148387732
20,3.075254695,3.083432930
avg,3.152650653,
min,3.051472456,
max,3.218281768,
