run,time_s,wall_s
1,2.207644568,2.221568898
2,2.246194448,2.271229960
3,2.178350722,2.226044698
4,2.217430475,2.276093661
5,2.173791192,2.293019627
6,2.132910483,2.221728399
7,2.163937714,2.213440428
8,2.167232837,2.253286236
9,2.242464378,2.383449353
10,2.200824835,2.280448143
11,2.169900704,2.211132182
12,2.171036772,2.218100780
13,2.162112731,2.226865957
14,2.195902842,2.256791262
15,2.167424385,2.252308517
16,2.134812704,2.192391922
17,2.154689667,2.194713138
18,2.257016143,2.362337256
19,2.128687083,2.262289993
20,2.149629637,2.224457773
21,2.151120628,2.176378999
22,2.194036511,2.236857465
23,2.174376644,2.235166373
24,2.162550173,2.215513745
25,2.176885023,2.232347707
26,2.188463301,2.229368182
27,2.196724553,2.233948936
28,2.127281573,2.163932581
29,2.185781671,2.282559975
30,2.240869408,2.348150703
31,2.180393747,2.224110800
32,2.120648111,2.227993356
33,2.181650928,2.228544709
34,2.146592133,2.186087131
35,2.223276616,2.277122638
36,2.169329603,2.268772856
37,2.142194082,2.196126164
38,2.179321831,2.222213707
39,2.252547137,2.277939240
40,2.156445698,2.195225576
41,2.186500612,2.282712666
42,2.109529795,2.157808511
43,2.195769323,2.261771929
44,2.183186435,2.233153682
45,2.152493019,2.217088837
46,2.169106173,2.254551540
47,2.271337121,2.306964917
48,2.156598254,2.210526023
49,2.178546442,2.240411626
50,2.146997082,2.203835243
51,2.080291664,2.174224637
52,2.120943143,2.243306903
53,2.189983956,2.265301378
54,2.184791684,2.254782271
55,2.168708062,2.221045512
56,2.164683810,2.249829483
57,2.075614722,2.139035746
58,2.069055975,2.166420546
59,2.066648682,2.123709601
60,2.112340986,2.213476883
61,2.041985225,2.065571630
62,2.136804598,2.223003903
63,2.104720254,2.179847414
64,2.089919554,2.126625487
65,2.049097577,2.183369633
66,2.048662428,2.096837008
67,2.095859774,2.182940490
68,2.143898404,2.213327955
69,2.086494092,2.150460379
70,2.068584102,2.145571762
71,2.061712962,2.165400632
72,2.068921012,2.131104759
73,2.065046648,2.215041104
74,2.218867008,2.312469240
75,2.156397136,2.273986708
76,2.090428505,2.133738600
77,2.085912756,2.122510015
78,2.086398612,2.138276910
79,2.063413499,2.170461798
80,2.063071585,2.126716481
81,2.051801048,2.122159183
82,2.077643739,2.116704473
83,2.053257749,2.086213806
84,2.037873847,2.085023990
85,2.088919846,2.223875837
86,2.132954149,2.218587765
87,2.099161596,2.153005003
88,2.057298747,2.129114186
89,2.095118636,2.118014351
90,2.060451227,2.148883080
91,2.087566046,2.138413204
92,2.061462711,2.149960940
93,2.064505028,2.113818198
94,2.110611439,2.172780964
95,2.082828774,2.163461893
96,2.099797841,2.150887891
97,2.062603739,2.115760065
98,2.110634658,2.174822825
99,2.048398951,2.141814693
100,2.144108631,2.188255689
avg,2.136088048,
min,2.037873847,
max,2.271337121,
