run,time_s,wall_s
1,1.008602385,1.012161140
2,0.982865756,0.991340269
3,0.972363916,0.981214712
4,0.909185314,0.929185314
5,0.884566564,0.903440268
6,0.988541287,1.019880831
7,0.945840127,0.971304184
8,0.917575102,0.959017953
9,0.928156227,0.969418275
10,0.930616930,0.961428002
avg,0.946831361,
min,0.884566564,
max,1.008602385,
