program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,0.323004375,0.348138613,1,"0,1"
prio,0,0.313516001,0.331692065,1,"0,1"
baseline,1,0.305855667,0.324730200,1,"0,1"
prio,1,0.363798000,0.381582003,1,"0,1"
baseline,2,0.312769917,0.331435684,1,"0,1"
prio,2,0.342816292,0.361722419,1,"0,1"
baseline,3,0.309523667,0.327674600,1,"0,1"
prio,3,0.311691917,0.329615080,1,"0,1"
baseline,4,0.309062250,0.330877133,1,"0,1"
prio,4,0.352495625,0.370375170,1,"0,1"
baseline,5,0.302791125,0.322327125,1,"0,1"
prio,5,0.363710709,0.382950134,1,"0,1"
baseline,6,0.304652250,0.322780669,1,"0,1"
prio,6,0.311133084,0.330074162,1,"0,1"
baseline,7,0.311533542,0.329910242,1,"0,1"
prio,7,0.310322542,0.329179317,1,"0,1"
baseline,8,0.307839583,0.326396496,1,"0,1"
prio,8,0.311842708,0.331069918,1,"0,1"
baseline,9,0.312148375,0.331163835,1,"0,1"
prio,9,0.321171126,0.341112147,1,"0,1"
