run,time_s,wall_s
1,4.263766475,4.267543977
2,4.177111999,4.201511640
3,4.279662343,4.304637240
4,4.230351604,4.233531502
5,4.143588408,4.146684203
6,4.172047601,4.177387135
7,4.207587867,4.211136447
8,4.159250775,4.162609600
9,4.165366115,4.169080153
10,4.193888627,4.197227210
11,4.232018195,4.235060763
12,4.189361136,4.192428788
13,4.132709366,4.152142107
14,4.204495689,4.224949677
15,4.156334062,4.186668485
16,4.236442324,4.239468968
17,4.197644516,4.200709018
18,4.253823726,4.257466547
19,4.376913327,4.380063528
20,4.232343658,4.236007197
21,4.280729178,4.284038622
22,4.157021500,4.187347245
23,4.180475137,4.227620644
24,4.237406581,4.262512099
25,4.149836856,4.152989296
26,4.183735342,4.187115008
27,4.212787861,4.215928077
28,4.205304764,4.208361883
29,4.177090416,4.180113896
30,4.128845922,4.131883637
31,4.230654551,4.233740591
32,4.245322224,4.248556043
33,4.162887289,4.176827987
34,4.136333790,4.161060864
35,4.207809906,4.227337365
36,4.154412946,4.157668585
37,4.166737049,4.169764351
38,4.247101087,4.250148766
39,4.155288536,4.158545731
40,4.126863517,4.130364393
41,4.323871403,4.326916042
42,4.221949210,4.224999526
43,4.199481505,4.224231077
44,4.278592625,4.321309138
45,4.213474807,4.234329662
46,4.178514797,4.181572613
47,4.135232381,4.138673678
48,4.106524255,4.109555942
49,4.105101911,4.108288561
50,4.206828084,4.210043976
51,4.199542027,4.203180789
52,4.169654678,4.173288568
53,4.082690699,4.086451563
54,4.235014266,4.238107073
55,4.201662336,4.231603650
56,4.136821025,4.154578481
57,4.117640801,4.126143179
58,4.168152984,4.171396243
59,4.154747632,4.158234971
60,4.219157046,4.222435242
61,4.115901351,4.119040900
62,4.110359946,4.113589604
63,4.203097140,4.206355335
64,4.211499219,4.214637352
65,4.242134204,4.245364359
66,4.268671085,4.272411360
67,4.103715275,4.106893924
68,4.297836919,4.311594103
69,4.098973161,4.118497938
70,4.241019064,4.244102541
71,4.192664586,4.195924562
72,4.121391260,4.124853626
73,4.232542135,4.235616896
74,4.176114113,4.179507099
75,4.126833559,4.130134950
76,4.156835713,4.160008051
77,4.172678297,4.175777146
78,4.098953742,4.102407865
79,4.389738434,4.403493287
80,4.252812858,4.306078333
81,4.139807712,4.159470647
82,4.200853079,4.204016462
83,4.192515430,4.195631185
84,4.359043752,4.362556505
85,4.215004303,4.218415284
86,4.154403079,4.157591257
87,4.125332432,4.128600923
88,4.177544064,4.180945770
89,4.320816590,4.335274419
90,4.175662259,4.189210099
91,4.149277783,4.155907965
92,4.137629252,4.141212509
93,4.290354728,4.293713734
94,4.341842129,4.344996660
95,4.272374994,4.275805185
96,4.166605043,4.169664763
97,4.161313317,4.164905312
98,4.143990898,4.147091705
99,4.167298023,4.170746375
100,4.276782524,4.296523703
avg,4.195882302,
min,4.082690699,
max,4.389738434,
