run,time_s,wall_s
1,2.239643643,2.253442970
2,2.225713807,2.267298114
3,2.207664644,2.216387698
4,2.167318163,2.170757691
5,2.191203437,2.195911191
6,2.221230051,2.224609601
7,2.194249544,2.197650721
8,2.221978253,2.228351961
9,2.183612111,2.186928973
10,2.183893199,2.187116494
11,2.229261766,2.243388318
12,2.226879066,2.249958928
13,2.155220318,2.158871083
14,2.198371584,2.202033432
15,2.196381029,2.199869535
16,2.163347679,2.166601861
17,2.171471987,2.176098690
18,2.190540706,2.193998448
19,2.175295907,2.179981772
20,2.182924659,2.188331987
21,2.167103040,2.172651968
22,2.184676527,2.209639829
23,2.237943593,2.263218199
24,2.181262905,2.185984500
25,2.171825626,2.175312707
26,2.160132039,2.163937385
27,2.186980961,2.190278658
28,2.153071538,2.156456290
29,2.170349319,2.174254720
30,2.173310791,2.176939416
31,2.189514088,2.194432305
32,2.153279367,2.156807526
33,2.194562093,2.198099275
34,2.225980959,2.241156720
35,2.181995217,2.185493634
36,2.173755600,2.177003915
37,2.190358878,2.193562136
38,2.208778409,2.213283991
39,2.177798161,2.183275827
40,2.169403676,2.174789590
41,2.168127884,2.172807683
42,2.188353769,2.193239605
43,2.169985758,2.174314057
44,2.192543785,2.196195993
45,2.250476374,2.264762655
46,2.209181249,2.212604429
47,2.155781554,2.160413421
48,2.180382801,2.183673197
49,2.164243022,2.167473962
50,2.181606671,2.186288128
51,2.170593765,2.175350070
52,2.215893267,2.219990216
53,2.200437800,2.205270503
54,2.184346662,2.187933625
55,2.181995013,2.186938096
56,2.208292859,2.238906855
57,2.158554032,2.188751206
58,2.154403227,2.158518860
59,2.204309407,2.207852396
60,2.184035915,2.187453746
61,2.163004547,2.166652833
62,2.209106457,2.214330921
63,2.181750688,2.186377921
64,2.210866466,2.215501600
65,2.170953970,2.175829201
66,2.185890220,2.190670824
67,2.249727721,2.269716559
68,2.184860489,2.190264497
69,2.168955983,2.172491474
70,2.174527914,2.177837842
71,2.175535233,2.178840510
72,2.186511874,2.189849782
73,2.175557328,2.180397095
74,2.203221210,2.208076520
75,2.203721094,2.206950655
76,2.172265619,2.177484758
77,2.171693647,2.177494091
78,2.235507451,2.251786766
79,2.188336779,2.191726984
80,2.163334906,2.166792859
81,2.160528670,2.166019388
82,2.172930960,2.177731902
83,2.169811163,2.174341578
84,2.193861338,2.199205532
85,2.152603487,2.157474064
86,2.176219164,2.180792972
87,2.158577323,2.161825432
88,2.168048746,2.172921400
89,2.189205475,2.214525800
90,2.224449080,2.264668162
91,2.182645760,2.202389829
92,2.167084902,2.170602352
93,2.188238600,2.191510228
94,2.188078341,2.192994595
95,2.196682741,2.200250946
96,2.184969275,2.188229213
97,2.167708229,2.172445750
98,2.160832779,2.165373847
99,2.183712984,2.188689873
100,2.198587456,2.212864525
avg,2.186619352,
min,2.152603487,
max,2.250476374,
