run,time_s,wall_s
1,1.263593919,1.288973990
2,1.246253361,1.260521346
3,1.251146989,1.270648646
4,1.320076273,1.350477225
5,1.235737436,1.239279712
6,1.263955720,1.289107835
7,1.317701563,1.348936865
8,1.262775698,1.266602631
9,1.249578546,1.270045608
10,1.280920392,1.328522273
11,1.250342335,1.264900249
12,1.241582742,1.272439809
13,1.253606772,1.279598906
14,1.290528830,1.315801121
15,1.241902334,1.288343845
16,1.241936098,1.250978632
17,1.245425446,1.264891815
18,1.257439204,1.299223909
19,1.266227619,1.286072961
20,1.241908004,1.261838860
21,1.294164394,1.335715939
22,1.261901185,1.292492481
23,1.244801384,1.258886470
24,1.246980934,1.250381237
25,1.270803250,1.290271644
26,1.251963603,1.299183675
27,1.247525646,1.251347223
28,1.241030098,1.266570912
29,1.270038897,1.281118995
30,1.267316927,1.270786706
31,1.254829959,1.279721521
32,1.252427341,1.288999719
33,1.246204149,1.271748716
34,1.250993776,1.275759837
35,1.244829775,1.270479009
36,1.257020813,1.282203953
37,1.259536147,1.301707879
38,1.249344096,1.269813754
39,1.303540321,1.306840398
40,1.253742672,1.268338991
41,1.247246192,1.266634999
42,1.254234380,1.279649925
43,1.271462825,1.296556019
44,1.245063425,1.259817162
45,1.248720196,1.275447534
46,1.298168195,1.334249483
47,1.235601527,1.239373950
48,1.251600911,1.271029572
49,1.244173405,1.247553275
50,1.290446887,1.298883553
51,1.228856213,1.259349899
52,1.255303769,1.264152945
53,1.236210652,1.261745487
54,1.269877376,1.290328182
55,1.244138848,1.255533172
56,1.249212744,1.274524548
57,1.322016454,1.359595258
58,1.254940033,1.276223502
59,1.258817499,1.272929777
60,1.269015208,1.272679465
61,1.292149047,1.317732490
62,1.283657963,1.320560368
63,1.238470263,1.264051557
64,1.292211054,1.311970392
65,1.224350441,1.260958341
66,1.243447890,1.268731617
67,1.248540561,1.262815322
68,1.277614555,1.298131188
69,1.249764552,1.259142536
70,1.252399815,1.277607641
71,1.279643282,1.299261560
72,1.254481747,1.279209581
73,1.341116604,1.388080322
74,1.331621569,1.356864185
75,1.256228204,1.281032723
76,1.268970595,1.283647047
77,1.261843910,1.282117027
78,1.258704471,1.273595511
79,1.237238635,1.262650977
80,1.236463219,1.256493775
81,1.232940210,1.246948811
82,1.253595662,1.263595699
83,1.262941543,1.266379068
84,1.245882150,1.260433060
85,1.252943981,1.264332182
86,1.242576307,1.252058995
87,1.272164106,1.287740823
88,1.257354682,1.261282297
89,1.279790386,1.294458538
90,1.245976351,1.266376830
91,1.257071045,1.271656697
92,1.249167125,1.274591716
93,1.240485652,1.260490087
94,1.277749957,1.280936166
95,1.259724255,1.273668412
96,1.347115267,1.356076260
97,1.252101409,1.266516445
98,1.264401871,1.289770222
99,1.249214672,1.261705497
100,1.243908382,1.258205333
avg,1.260827648,
min,1.224350441,
max,1.347115267,
