run,time_s,wall_s
1,0.137232796,0.140373210
2,0.151954336,0.155268746
3,0.140770258,0.145399186
4,0.187121678,0.195509662
5,0.189930911,0.193028081
6,0.202029046,0.208642225
7,0.192275731,0.195626013
8,0.153436147,0.156629789
9,0.153981995,0.157215431
10,0.151001711,0.154385465
avg,0.165973461,
min,0.137232796,
max,0.202029046,
