run,time_s,wall_s
1,0.216741623,0.220148301
2,0.222203005,0.225473305
3,0.228816710,0.232179292
4,0.221739338,0.224937992
5,0.228503557,0.252785743
6,0.219923598,0.256105714
7,0.224021665,0.260224026
8,0.228169460,0.247559366
9,0.226551639,0.229902289
10,0.226598061,0.230741920
avg,0.224326866,
min,0.216741623,
max,0.228816710,
