run,time_s,wall_s
1,2.867742268,2.901029450
2,2.818547193,2.833391972
3,2.796409316,2.799948045
4,2.876909389,2.902091335
5,2.799096012,2.808473057
6,2.767203899,2.771712801
7,2.807667688,2.857506942
8,2.794079586,2.809095719
9,2.811649714,2.876716879
10,2.812671265,2.891057407
11,2.849043567,2.863240770
12,2.824156316,2.827593681
13,2.817596302,2.837035936
14,2.776724651,2.801343896
15,2.818510857,2.843561246
16,2.823357038,2.876639604
17,2.819729481,2.861687777
18,2.810318712,2.880011371
19,2.775221317,2.827016867
20,2.777239706,2.848473141
21,2.830099724,2.888174777
22,2.794513857,2.815345285
23,2.860553141,2.924327560
24,2.817109115,2.885487658
25,2.783555429,2.834913457
26,2.773872384,2.801077689
27,2.776887110,2.878600469
28,2.815277348,2.899001802
29,2.871759001,2.933246921
30,2.822202742,2.866166617
31,2.841469883,2.999359784
32,2.828524463,2.869605350
33,2.744495141,2.776225317
34,2.807623602,2.839216959
35,2.804574543,2.851465917
36,2.802009467,2.843298635
37,2.819922026,2.866763572
38,2.834150342,2.875550039
39,2.875268784,2.922044949
40,2.821422133,2.862958954
41,2.792963089,2.833957930
42,2.842214422,2.883134603
43,2.781917149,2.806507161
44,2.814747127,2.861764578
45,2.803160363,2.861206462
46,2.814751087,2.861251591
47,2.759270364,2.798132455
48,2.818630243,2.838940678
49,2.793218805,2.807007780
50,2.852976389,2.878444899
51,2.815610693,2.840437414
52,2.811602253,2.838594270
53,2.812417030,2.843191096
54,2.804317813,2.814339117
55,2.797910006,2.824209661
56,2.817442148,2.861585101
57,2.822866544,2.888880538
58,2.820427210,2.859734232
59,2.792053428,2.816519076
60,2.839951974,2.892916907
61,2.819637776,2.855028333
62,2.788017553,2.831058570
63,2.811196990,2.836546592
64,2.831172522,2.861942336
65,2.788461549,2.840363039
66,2.807722640,2.843917652
67,2.815181429,2.818885067
68,2.836821033,2.859728597
69,2.783284008,2.831364184
70,2.785660068,2.854450102
71,2.818970888,2.833219755
72,2.836663181,2.869166037
73,2.811894536,2.842843427
74,2.780516245,2.789357802
75,2.808844024,2.834747420
76,2.777197326,2.867153085
77,2.791476300,2.830131449
78,2.861276365,2.885919365
79,2.777084576,2.825556722
80,2.775921301,2.820866391
81,2.817865979,2.882631697
82,2.794823206,2.898808158
83,2.775409192,2.849297241
84,2.819727408,2.890497143
85,2.828780460,2.908062443
86,2.767482840,2.788334572
87,2.781338432,2.806430707
88,2.809339141,2.843306028
89,2.796057638,2.826425634
90,2.824599863,2.838875608
91,2.840459601,2.860046989
92,2.872401784,2.897664301
93,2.794789412,2.798251314
94,2.817293193,2.842236416
95,2.777804764,2.844384385
96,2.812400588,2.821238404
97,2.834360932,2.861977502
98,2.787067414,2.812449802
99,2.815666477,2.856790116
100,2.821629202,2.861568068
avg,2.810739105,
min,2.744495141,
max,2.876909389,
