run,time_s,wall_s
1,0.520611336,0.528570030
2,0.273996018,0.292304398
3,0.273180258,0.299328337
4,0.307854302,0.344430230
5,0.273626514,0.283586257
6,0.273757177,0.278875439
7,0.324438152,0.330440714
8,0.273900976,0.279139401
9,0.273988193,0.280388865
10,0.338947752,0.360763001
avg,0.313430068,
min,0.273180258,
max,0.520611336,
