run,time_s,wall_s
1,0.879517960,0.892319824
2,0.609155413,0.614886777
3,0.611957657,0.637436252
4,0.607671319,0.623621949
5,0.607311964,0.612157474
6,0.610122959,0.622217774
7,0.609167983,0.614890304
8,0.607762344,0.612541058
9,0.607642467,0.648337226
10,0.614464165,0.630975417
avg,0.636477423,
min,0.607311964,
max,0.879517960,
