run,time_s,wall_s
1,0.890250658,0.900305378
2,0.633512144,0.638451566
3,0.623482518,0.628596650
4,0.731157258,0.737304774
5,0.725367252,0.731846981
6,0.582807484,0.587672822
7,0.583141451,0.587967996
8,0.583156914,0.603347441
9,0.629256448,0.645732563
10,0.957444229,0.983391728
11,0.908753527,0.922054821
12,0.754128050,0.759537352
13,0.790780621,0.809687804
14,0.582725876,0.588946311
15,0.903547856,0.929279814
16,0.803964781,0.836280593
17,0.582719479,0.588808371
18,0.583122867,0.609814417
19,0.824041879,0.830299065
20,0.951968635,0.959305290
21,0.840096100,0.847939386
22,0.737974949,0.745546106
23,0.674832259,0.696290095
24,0.585917979,0.597140256
25,0.583271084,0.588282258
26,0.641254410,0.662478617
27,0.648336734,0.669577568
28,0.582597638,0.587464144
29,0.583101066,0.587881238
30,0.583428031,0.598656097
31,0.632588942,0.659335621
32,0.603422283,0.609575343
33,0.583414051,0.599827754
34,0.626852694,0.633006339
35,0.583382851,0.589580246
36,0.583647113,0.609984291
37,0.698914635,0.705294031
38,1.084474306,1.092438052
39,0.872899303,0.884444751
40,0.817378929,0.828155827
41,0.583869403,0.605398701
42,0.646332783,0.652491970
43,0.583125072,0.588289083
44,0.853898873,0.885261520
45,0.832125584,0.871144557
46,0.672646370,0.698065958
47,0.582999683,0.604243438
48,0.583090110,0.587997159
49,0.583044030,0.587860369
50,0.583239162,0.603395865
51,0.633182339,0.649601004
52,0.911326444,0.916527496
53,0.919361747,0.929614517
54,0.962143485,0.969959648
55,0.996939519,1.010794410
56,0.807356985,0.817983092
57,0.593456696,0.608934729
58,0.582784510,0.613052818
59,0.624360853,0.629286571
60,0.583037984,0.603319816
61,0.600050202,0.611344817
62,0.582976451,0.588895887
63,0.663225569,0.699191353
64,0.842870457,0.878280902
65,0.583774478,0.589920832
66,0.596645576,0.613121120
67,0.682301085,0.698758837
68,0.583028696,0.589016092
69,0.665002463,0.685490507
70,0.792082945,0.822133380
71,0.582895130,0.587979515
72,0.603153347,0.633530161
73,0.928158002,0.956118915
74,0.884283894,0.916503185
75,0.929396249,0.961120953
76,0.586478037,0.591679966
77,0.673430907,0.700078142
78,0.666283547,0.677451287
79,0.582781141,0.587850069
80,0.928057077,0.954439477
81,0.989261438,1.015782381
82,1.021375122,1.041970795
83,0.639736106,0.661503125
84,0.901456559,0.933185558
85,0.924515439,0.939277135
86,1.033579306,1.059243617
87,0.773132459,0.807016898
88,0.586221165,0.591350761
89,1.414655072,1.420830012
90,1.045017488,1.080232609
91,0.835654999,0.865863151
92,0.589160066,0.594175034
93,0.707036655,0.723302786
94,0.827584940,0.833677339
95,1.143900602,1.170577010
96,0.707827983,0.734886771
97,0.582022357,0.587087787
98,0.677988431,0.699280032
99,0.582480584,0.593751870
100,0.762746220,0.768011735
avg,0.729936652,
min,0.582022357,
max,1.414655072,
