run,time_s,wall_s
1,0.721230886,0.746103514
2,0.673686364,0.679900657
3,0.582907707,0.588882247
4,0.583109260,0.608646019
5,0.630356676,0.646675247
6,0.583167607,0.588157766
7,0.583139035,0.604732143
8,0.833047275,0.859809043
9,0.623728540,0.629782124
10,0.584779115,0.606212389
11,0.638281370,0.649532490
12,0.584965796,0.589994164
13,0.671213703,0.696702923
14,0.703766565,0.715239645
15,0.672834523,0.679655487
16,0.666744786,0.701497989
17,0.659825245,0.671091825
18,0.584701012,0.589517630
19,0.584227354,0.604771041
20,0.584682653,0.606188847
21,0.584801372,0.590255577
22,0.586740976,0.592957312
23,0.584048879,0.610147399
24,0.631435439,0.636595351
25,0.870616371,0.896480682
26,0.906135810,0.926327164
27,0.624915795,0.630173708
28,0.584329515,0.605866337
29,0.659491107,0.670750688
30,0.583976609,0.589002061
31,0.664529996,0.681183409
32,0.615239727,0.627712652
33,0.585307810,0.590368847
34,0.585435861,0.595421143
35,0.860534383,0.867480475
36,0.874239916,0.888668771
37,0.584423799,0.610098530
38,0.584805601,0.601581516
39,0.634991602,0.640113306
40,0.621602849,0.648523298
41,0.657422704,0.668889956
42,0.584601172,0.590764133
43,0.668056386,0.694654834
44,0.607143398,0.623693855
45,0.584312444,0.590242654
46,0.584960541,0.596163833
47,0.697074552,0.719105759
48,0.731197196,0.741037811
49,0.660608386,0.692514043
50,0.685245371,0.712269658
51,0.585098249,0.591428630
52,0.584530379,0.609841695
53,0.860058350,0.884985830
54,0.584630437,0.590754900
55,0.584854741,0.611424902
56,0.844069057,0.873719532
57,0.839121784,0.845323539
58,0.850032881,0.857578065
59,0.715543573,0.722741086
60,0.679443307,0.705743385
61,0.864375784,0.896292821
62,0.913604763,0.932228698
63,0.846705179,0.862310633
64,0.606410327,0.611849953
65,0.660022879,0.681217002
66,0.617930391,0.624021314
67,0.583590466,0.588536004
68,0.583764017,0.589698604
69,0.583970231,0.604285556
70,0.683615774,0.710393025
71,0.926129603,0.952781729
72,0.783301788,0.814886036
73,0.583120053,0.589108891
74,0.583664609,0.605182488
75,0.686216593,0.702570472
76,0.583662871,0.589798128
77,0.583530755,0.615262299
78,0.840713681,0.861728140
79,0.583624978,0.588549225
80,0.583622656,0.604912743
81,0.703106908,0.714341122
82,0.583644251,0.588413622
83,0.583384676,0.613908129
84,0.845890290,0.875908573
85,0.624008933,0.630014106
86,0.583396659,0.604824999
87,0.588062493,0.594183751
88,0.625523595,0.630680303
89,0.621054068,0.658032451
90,0.900592010,0.930926172
91,0.751977609,0.758182284
92,0.710512948,0.733424135
93,0.817174415,0.848368711
94,0.674451136,0.711974068
95,0.831726975,0.861843263
96,0.583428532,0.588386614
97,0.600592392,0.617407989
98,0.668834500,0.688360869
99,0.583511098,0.588589056
100,0.677189671,0.709010475
avg,0.668056444,
min,0.582907707,
max,0.926129603,
