program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,0.436610708,0.466291215,1,"6,7"
prio,0,0.313284125,0.318217214,1,"6,7"
baseline,1,0.347257459,0.352096979,1,"6,7"
prio,1,0.323655792,0.328138779,1,"6,7"
baseline,2,0.347454334,0.354290057,1,"6,7"
prio,2,0.314519917,0.342517011,1,"6,7"
baseline,3,0.351061083,0.367607776,1,"6,7"
prio,3,0.314211917,0.319499463,1,"6,7"
baseline,4,0.351257959,0.357251088,1,"6,7"
prio,4,0.313816416,0.319627230,1,"6,7"
baseline,5,0.333882501,0.358949503,1,"6,7"
prio,5,0.364191625,0.390102509,1,"6,7"
baseline,6,0.358261459,0.369660344,1,"6,7"
prio,6,0.313723958,0.318751726,1,"6,7"
baseline,7,0.348403709,0.354297501,1,"6,7"
prio,7,0.313457083,0.319331590,1,"6,7"
baseline,8,0.349421334,0.359369603,1,"6,7"
prio,8,0.313881750,0.347762216,1,"6,7"
baseline,9,0.346277458,0.362365920,1,"6,7"
prio,9,0.313765667,0.318769609,1,"6,7"
