program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,2.346877671,2.346877671,0,"4,5"
prio,0,2.733394326,2.733394326,0,"4,5"
baseline,1,3.258903851,3.258903851,0,"4,5"
prio,1,1.774574433,1.774574433,0,"4,5"
baseline,2,3.786949173,3.786949173,0,"4,5"
prio,2,2.064669816,2.064669816,0,"4,5"
baseline,3,4.080629964,4.080629964,0,"4,5"
prio,3,1.902192738,1.902192738,0,"4,5"
baseline,4,4.626567554,4.626567554,0,"4,5"
prio,4,2.883450684,2.883450684,0,"4,5"
baseline,5,3.648080058,3.648080058,0,"4,5"
prio,5,2.137446267,2.137446267,0,"4,5"
baseline,6,3.609366880,3.609366880,0,"4,5"
prio,6,1.720530066,1.720530066,0,"4,5"
baseline,7,3.909116586,3.909116586,0,"4,5"
prio,7,1.666465222,1.666465222,0,"4,5"
baseline,8,4.401043180,4.401043180,0,"4,5"
prio,8,1.687928104,1.687928104,0,"4,5"
baseline,9,4.154565676,4.154565676,0,"4,5"
prio,9,1.665639129,1.665639129,0,"4,5"
baseline,10,4.125213010,4.125213010,0,"4,5"
prio,10,1.876996543,1.876996543,0,"4,5"
baseline,11,4.607783405,4.607783405,0,"4,5"
prio,11,2.124678594,2.124678594,0,"4,5"
baseline,12,4.444466343,4.444466343,0,"4,5"
prio,12,1.653636819,1.653636819,0,"4,5"
baseline,13,4.759348418,4.759348418,0,"4,5"
prio,13,1.756611649,1.756611649,0,"4,5"
baseline,14,4.397461187,4.397461187,0,"4,5"
prio,14,1.646137649,1.646137649,0,"4,5"
baseline,15,4.088453143,4.088453143,0,"4,5"
prio,15,1.692385240,1.692385240,0,"4,5"
baseline,16,4.919466024,4.919466024,0,"4,5"
prio,16,3.636805551,3.636805551,0,"4,5"
baseline,17,3.620027816,3.620027816,0,"4,5"
prio,17,2.003681000,2.003681000,0,"4,5"
baseline,18,4.220802073,4.220802073,0,"4,5"
prio,18,1.709269058,1.709269058,0,"4,5"
baseline,19,5.093673824,5.093673824,0,"4,5"
prio,19,1.824384062,1.824384062,0,"4,5"
baseline,20,3.275352260,3.275352260,0,"4,5"
prio,20,2.323534907,2.323534907,0,"4,5"
baseline,21,5.613741110,5.613741110,0,"4,5"
prio,21,1.968210975,1.968210975,0,"4,5"
baseline,22,3.691880670,3.691880670,0,"4,5"
prio,22,1.990053946,1.990053946,0,"4,5"
baseline,23,4.144936301,4.144936301,0,"4,5"
prio,23,1.748400186,1.748400186,0,"4,5"
baseline,24,4.379078441,4.379078441,0,"4,5"
prio,24,1.771018690,1.771018690,0,"4,5"
baseline,25,3.924311632,3.924311632,0,"4,5"
prio,25,1.810180266,1.810180266,0,"4,5"
baseline,26,2.917316146,2.917316146,0,"4,5"
prio,26,1.788758418,1.788758418,0,"4,5"
baseline,27,4.473451739,4.473451739,0,"4,5"
prio,27,1.699065911,1.699065911,0,"4,5"
baseline,28,4.308707589,4.308707589,0,"4,5"
prio,28,3.933310993,3.933310993,0,"4,5"
baseline,29,5.336801681,5.336801681,0,"4,5"
prio,29,2.810931269,2.810931269,0,"4,5"
baseline,30,3.940907265,3.940907265,0,"4,5"
prio,30,2.979731139,2.979731139,0,"4,5"
baseline,31,4.666899995,4.666899995,0,"4,5"
prio,31,2.106398280,2.106398280,0,"4,5"
baseline,32,3.789530438,3.789530438,0,"4,5"
prio,32,1.706288267,1.706288267,0,"4,5"
baseline,33,3.980959081,3.980959081,0,"4,5"
prio,33,2.936463597,2.936463597,0,"4,5"
baseline,34,2.853715329,2.853715329,0,"4,5"
prio,34,1.835654709,1.835654709,0,"4,5"
baseline,35,4.964735539,4.964735539,0,"4,5"
