program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,0.232049328,0.234575196,1,"0,1"
prio,0,0.229958553,0.232809646,1,"0,1"
baseline,1,0.276331293,0.279058249,1,"0,1"
prio,1,0.276927267,0.279993768,1,"0,1"
baseline,2,0.230863445,0.233952401,1,"0,1"
prio,2,0.230797174,0.233868596,1,"0,1"
baseline,3,0.229208493,0.232048005,1,"0,1"
prio,3,0.235698041,0.238359728,1,"0,1"
baseline,4,0.224475479,0.227149054,1,"0,1"
prio,4,0.228657562,0.231197854,1,"0,1"
baseline,5,0.233826496,0.238000176,1,"0,1"
prio,5,0.238932485,0.241830336,1,"0,1"
baseline,6,0.231361756,0.234049553,1,"0,1"
prio,6,0.246847651,0.249483015,1,"0,1"
baseline,7,0.236431769,0.239182091,1,"0,1"
prio,7,0.230376698,0.233059777,1,"0,1"
baseline,8,0.230383812,0.233185584,1,"0,1"
prio,8,0.223698692,0.226443364,1,"0,1"
baseline,9,0.232307195,0.234956215,1,"0,1"
prio,9,0.256273643,0.258967652,1,"0,1"
