run,time_s,wall_s
1,1.861461288,1.886570801
2,1.767247778,1.803280727
3,1.817382517,1.858475497
4,1.799414518,1.840497737
5,1.848321344,1.889700005
6,1.815142546,1.885737797
7,1.750755421,1.785687955
8,1.785427380,1.822400265
9,1.757753241,1.868292281
10,1.780028931,1.859093106
11,1.780336244,1.842917776
12,1.808506772,1.840504367
13,1.748660473,1.763226754
14,1.768248376,1.809629832
15,1.797262477,1.859876686
16,1.763174894,1.823741152
17,1.796429981,1.832844963
18,1.818664298,1.870618202
19,1.753009073,1.827826776
20,1.784126918,1.841282381
21,1.784269603,1.863948097
22,1.773123233,1.834645724
23,1.744698186,1.852870441
24,1.810764326,1.901770984
25,1.813333260,1.860254185
26,1.769345284,1.852963455
27,1.768824939,1.830133609
28,1.781624989,1.812172258
29,1.797949408,1.875312043
30,1.781402860,1.818656932
31,1.796927353,1.828144759
32,1.768195761,1.815280711
33,1.743129693,1.764274921
34,1.797541096,1.864933768
35,1.784154862,1.812808312
36,1.814239094,1.854326009
37,1.810466369,1.882562012
38,1.749179971,1.826071951
39,1.807365598,1.848997158
40,1.769807221,1.838637398
41,1.754944046,1.831589720
42,1.788583850,1.836587821
43,1.803633899,1.851926594
44,1.766353978,1.826508247
45,1.751858438,1.871943893
46,1.771456862,1.795346843
47,1.786261666,1.857870598
48,1.812498864,1.853380977
49,1.818591870,1.957309822
50,1.824533190,1.883786105
51,1.860877555,1.897040746
52,1.768816393,1.810865169
53,1.829554121,1.863584460
54,1.814787844,1.897771478
55,1.773733615,1.845791729
56,1.775179557,1.838563205
57,1.824446096,1.893109426
58,1.834637050,1.909591006
59,1.759574315,1.820176505
60,1.744085247,1.787995832
61,1.810575317,1.895205166
62,1.739259950,1.784854620
63,1.817375100,1.873321888
64,1.812598079,1.855399855
65,1.784987440,1.823638269
66,1.824513621,1.865940627
67,1.768536976,1.823774474
68,1.787518273,1.838430393
69,1.765482958,1.832099114
70,1.807767899,1.843992195
71,1.753234997,1.794563405
72,1.764411496,1.817039438
73,1.748529246,1.818187506
74,1.782029567,1.813277341
75,1.778873359,1.825564837
76,1.812868361,1.877762131
77,1.751077468,1.816219136
78,1.740131759,1.807754957
79,1.759073041,1.798859958
80,1.756571078,1.835101456
81,1.791486942,1.887801578
82,1.817735769,1.854338399
83,1.752421536,1.789389141
84,1.803629831,1.833195862
85,1.784413627,1.803191076
86,1.753387507,1.785234279
87,1.815538150,1.818654171
88,1.766274348,1.791135750
89,1.850199985,1.882273006
90,1.752710715,1.773514257
91,1.795568444,1.826142394
92,1.819852043,1.860915920
93,1.805292017,1.859430507
94,1.800079750,1.821705616
95,1.787096090,1.820819203
96,1.737479049,1.773594400
97,1.798784975,1.825396357
98,1.853653865,1.907119797
99,1.922809139,1.960985984
100,1.840220609,1.885106646
avg,1.789461564,
min,1.737479049,
max,1.922809139,
