run,time_s,wall_s
1,0.414342951,0.422244133
2,0.287160651,0.292438800
3,0.480354064,0.486331066
4,0.318676789,0.335569433
5,0.287172316,0.311091408
6,0.287588243,0.293894838
7,0.287642202,0.292978394
8,0.287641619,0.292934351
9,0.325314639,0.331532272
10,0.287533696,0.319173422
11,0.287652116,0.325192133
12,0.287643656,0.314388203
13,0.287762075,0.293017181
14,0.287857744,0.292839260
15,0.287890704,0.292933763
16,0.314623580,0.319767267
17,0.287955745,0.313356544
18,0.287886910,0.309733942
19,0.297699726,0.303009959
20,0.287907324,0.294086165
21,0.287910532,0.293039052
22,0.322543716,0.327922201
23,0.287836153,0.323997713
24,0.287883987,0.325322209
25,0.287923071,0.305620446
26,0.288025156,0.293377098
27,0.288089616,0.294470587
28,0.287956904,0.294127870
29,0.495583332,0.510721550
30,0.287753312,0.319817424
31,0.292981584,0.308873198
32,0.288121404,0.293407135
33,0.288299325,0.295048099
34,0.288121404,0.294192032
35,0.340039238,0.381146436
36,0.287996272,0.328656626
37,0.288218820,0.304216021
38,0.288131024,0.293359004
39,0.288462075,0.294494494
40,0.288118482,0.293805559
41,0.296608553,0.301744364
42,0.288119355,0.319940792
43,0.288184689,0.323787691
44,0.288052559,0.321187991
45,0.288230772,0.293407418
46,0.288181187,0.294364695
47,0.288327607,0.295353180
48,0.306836709,0.344125591
49,0.288198685,0.317667471
50,0.288812369,0.316390227
51,0.288280060,0.294694282
52,0.288152307,0.294223227
53,0.288198391,0.292865773
54,0.300043597,0.305188450
55,0.288235432,0.309955875
56,0.288296975,0.326945353
57,0.298016163,0.314396332
58,0.288370766,0.293440659
59,0.288436976,0.293656789
60,0.288446601,0.293751000
61,0.303750195,0.308868506
62,0.288361138,0.293550325
63,0.288341304,0.325195881
64,0.382895289,0.409374116
65,0.288211799,0.294661896
66,0.288360552,0.293595242
67,0.502863153,0.509043160
68,0.289133489,0.295277036
69,0.306377889,0.328773266
70,0.288264295,0.294740643
71,0.288449217,0.293611278
72,0.288219960,0.293445315
73,0.306697851,0.311584280
74,0.288454756,0.294733933
75,0.288345962,0.324863944
76,0.288427045,0.335771707
77,0.288341584,0.299662943
78,0.288859306,0.294050536
79,0.372594194,0.378721116
80,0.299375932,0.304797001
81,0.288462919,0.318826270
82,0.288287912,0.320410937
83,0.289028474,0.305534061
84,0.288343913,0.293638978
85,0.313527409,0.320009591
86,0.288359661,0.294495624
87,0.288570542,0.293590849
88,0.288543124,0.303785176
89,0.296900772,0.323538852
90,0.288511621,0.293888938
91,0.288424410,0.294590999
92,0.310850120,0.315900469
93,0.288511035,0.293449090
94,0.288537285,0.309138279
95,0.288610204,0.331056475
96,0.288593869,0.315577874
97,0.288364321,0.293497214
98,0.323604765,0.328660948
99,0.288550115,0.293786553
100,0.288388527,0.294227565
avg,0.301376278,
min,0.287160651,
max,0.502863153,
