run,time_s,wall_s
1,2.072081364,2.075579433
2,2.048762191,2.056408525
3,2.057729721,2.061112119
4,2.035550004,2.038817808
5,2.081646911,2.085260932
6,2.025108451,2.028620796
7,2.079913120,2.083654429
8,2.036898192,2.040255605
9,2.040224638,2.043570470
10,2.021167573,2.024715075
11,2.048078237,2.051470004
12,2.075407988,2.078841704
13,2.038754608,2.042361352
14,2.050454263,2.053987204
15,2.063560215,2.066790229
16,2.051188959,2.054690094
17,2.021575440,2.024947020
18,2.032149324,2.035914377
19,2.026178187,2.029846707
20,2.029393428,2.033472992
21,2.033130581,2.036637580
22,2.058882022,2.062368152
23,2.030669549,2.034047458
24,2.080062076,2.083539988
25,2.050410823,2.053591235
26,2.069677008,2.073026078
27,2.053156277,2.056530080
28,2.064668921,2.068293076
29,2.013370487,2.016745449
30,2.038789843,2.042224641
31,2.052626220,2.056099618
32,2.059341360,2.062918151
33,2.010786005,2.041544039
34,2.061533119,2.081988876
35,2.075427364,2.084869199
36,2.059429297,2.063067250
37,2.034083891,2.037659060
38,2.014693858,2.035364887
39,2.045469457,2.075956182
40,2.084735473,2.116404757
41,2.051773471,2.055532688
42,2.032232214,2.041901691
43,2.054753964,2.070633991
44,2.110828091,2.136318206
45,2.050824007,2.075988928
46,2.052159005,2.061321800
47,2.061563035,2.065097751
48,2.052295976,2.055735992
49,2.073211687,2.076511625
50,2.048880371,2.052426501
51,2.059659919,2.063375472
52,2.065460955,2.068857124
53,2.058759053,2.062323491
54,2.065192799,2.068968760
55,2.028869598,2.032321560
56,2.027014388,2.030498265
57,2.056329896,2.059964927
58,2.088365962,2.091781452
59,2.061479178,2.064999730
60,2.027419826,2.030835897
61,2.101101247,2.104585384
62,2.057983697,2.061720230
63,2.083924238,2.087334496
64,2.059056086,2.062463579
65,2.036348622,2.039807216
66,2.096512662,2.100000480
67,2.035783510,2.039228814
68,2.043646033,2.047082958
69,2.024866419,2.028348445
70,2.035082525,2.038493073
71,2.071711302,2.075225359
72,2.063019520,2.066435704
73,2.081416681,2.084998221
74,2.039757787,2.043201228
75,2.036837470,2.040597064
76,2.063736359,2.067264867
77,2.107385762,2.111048290
78,2.030555293,2.034132692
79,2.060760445,2.064811999
80,2.050782941,2.054164804
81,2.042261803,2.045718297
82,2.058344236,2.061701693
83,2.050748361,2.054171449
84,2.048764257,2.052010593
85,2.052752183,2.057012751
86,2.035803799,2.063367164
87,2.054894800,2.097854992
88,2.041587376,2.078410352
89,2.039778831,2.081764353
90,2.066289918,2.082049530
91,2.067517960,2.120164323
92,2.035523914,2.077016623
93,2.043562499,2.090400259
94,2.061528715,2.091897670
95,2.066005182,2.086061984
96,2.077246751,2.080857289
97,2.032404911,2.035747197
98,2.062486663,2.065797021
99,2.038900891,2.042514409
100,2.054474816,2.079314091
avg,2.052649863,
min,2.010786005,
max,2.110828091,
