program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,8.606910963,8.612274628,1,"0,1"
prio,0,8.403294962,8.457806956,1,"0,1"
baseline,1,8.703239421,8.762203895,1,"0,1"
prio,1,8.335041170,8.408622030,1,"0,1"
baseline,2,8.893417171,8.931774938,1,"0,1"
prio,2,8.366789087,8.390268611,1,"0,1"
baseline,3,9.069027338,9.107121651,1,"0,1"
prio,3,8.324276629,8.382732281,1,"0,1"
baseline,4,8.188186421,8.219086910,1,"0,1"
prio,4,8.980482712,8.988744456,1,"0,1"
baseline,5,8.445773004,8.454310462,1,"0,1"
prio,5,8.376627296,8.410972793,1,"0,1"
baseline,6,8.911534629,8.964134219,1,"0,1"
prio,6,8.407506045,8.469133328,1,"0,1"
baseline,7,9.072734129,9.099894922,1,"0,1"
prio,7,8.348741337,8.392733183,1,"0,1"
baseline,8,8.961078296,9.006651193,1,"0,1"
prio,8,8.395314671,8.430988019,1,"0,1"
baseline,9,9.066066921,9.101156675,1,"0,1"
prio,9,8.354906296,8.399922965,1,"0,1"
baseline,10,8.725924379,8.759226733,1,"0,1"
prio,10,9.436227213,9.446768469,1,"0,1"
baseline,11,8.136359587,8.147154578,1,"0,1"
prio,11,8.849716421,8.859962357,1,"0,1"
baseline,12,8.043077879,8.052174417,1,"0,1"
prio,12,8.506121046,8.516194978,1,"0,1"
baseline,13,8.266289504,8.298466273,1,"0,1"
prio,13,8.700327254,8.730121850,1,"0,1"
baseline,14,8.321539046,8.340535576,1,"0,1"
prio,14,8.751091255,8.759743485,1,"0,1"
baseline,15,8.152045421,8.161507887,1,"0,1"
prio,15,9.220710046,9.228640199,1,"0,1"
baseline,16,8.033736962,8.041368248,1,"0,1"
prio,16,9.001023504,9.009206870,1,"0,1"
baseline,17,8.472061504,8.481026661,1,"0,1"
prio,17,8.384108837,8.391550890,1,"0,1"
baseline,18,8.130614629,8.138288792,1,"0,1"
prio,18,8.562450879,8.570042151,1,"0,1"
baseline,19,8.079615546,8.087447451,1,"0,1"
prio,19,8.330207671,8.337388478,1,"0,1"
baseline,20,8.208482337,8.215685286,1,"0,1"
prio,20,8.625435087,8.665464440,1,"0,1"
baseline,21,8.150870004,8.178551767,1,"0,1"
prio,21,8.556653420,8.564113703,1,"0,1"
baseline,22,8.111492670,8.118616422,1,"0,1"
prio,22,9.047252296,9.054125138,1,"0,1"
baseline,23,8.140963837,8.149940774,1,"0,1"
prio,23,8.851076296,8.858452098,1,"0,1"
baseline,24,8.323798879,8.332476069,1,"0,1"
prio,24,8.776991170,8.784079870,1,"0,1"
baseline,25,8.138910504,8.146070596,1,"0,1"
prio,25,8.325065296,8.335712298,1,"0,1"
baseline,26,8.128780629,8.143702933,1,"0,1"
prio,26,9.755469171,9.770271710,1,"0,1"
baseline,27,8.391216754,8.405782237,1,"0,1"
prio,27,8.404210795,8.467070555,1,"0,1"
baseline,28,9.517112213,9.601283700,1,"0,1"
prio,28,8.398328170,8.448742109,1,"0,1"
baseline,29,8.975147130,9.022119940,1,"0,1"
prio,29,8.360253712,8.387768810,1,"0,1"
baseline,30,8.875565130,8.933344154,1,"0,1"
prio,30,8.833106879,8.895762298,1,"0,1"
baseline,31,8.850461671,8.880936011,1,"0,1"
prio,31,8.527413254,8.538440280,1,"0,1"
baseline,32,8.148468420,8.158730993,1,"0,1"
prio,32,9.186460588,9.195620500,1,"0,1"
baseline,33,8.134169754,8.143443994,1,"0,1"
prio,33,8.834603879,8.843706817,1,"0,1"
baseline,34,8.004092253,8.014188169,1,"0,1"
prio,34,8.363227546,8.371716091,1,"0,1"
baseline,35,12.247160631,12.256000412,1,"0,1"
prio,35,8.369109587,8.381486095,1,"0,1"
baseline,36,14.000249381,14.008592418,1,"0,1"
prio,36,8.345311921,8.353560879,1,"0,1"
