program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,0.119525875,0.126923336,1,"2,3"
prio,0,0.108901042,0.116505243,1,"2,3"
baseline,1,0.113214792,0.119862038,1,"2,3"
prio,1,0.108955875,0.115659037,1,"2,3"
baseline,2,0.112088667,0.118758562,1,"2,3"
prio,2,0.109004584,0.115658162,1,"2,3"
baseline,3,0.109645959,0.122839051,1,"2,3"
prio,3,0.108920292,0.214705888,1,"2,3"
baseline,4,0.119433708,0.145558696,1,"2,3"
prio,4,0.108875666,0.116574076,1,"2,3"
baseline,5,0.360572333,0.630524468,1,"2,3"
prio,5,0.108560667,0.221762214,1,"2,3"
baseline,6,0.278284416,0.291401189,1,"2,3"
prio,6,0.108822000,0.119693135,1,"2,3"
baseline,7,0.112715458,0.125166163,1,"2,3"
prio,7,0.108816458,0.143707894,1,"2,3"
baseline,8,0.109880459,0.170991360,1,"2,3"
prio,8,0.108924958,0.118801723,1,"2,3"
baseline,9,0.119468416,0.183042638,1,"2,3"
prio,9,0.108653708,0.134428272,1,"2,3"
