run,time_s,wall_s
1,0.288158822,0.294699639
2,0.275679523,0.297293331
3,0.275763531,0.312998121
4,0.285647986,0.297326893
5,0.276032191,0.282244568
6,0.276086445,0.281586519
7,0.276234634,0.282867042
8,0.317776301,0.324304577
9,0.276610917,0.307680095
10,0.276498332,0.303790148
avg,0.282448868,
min,0.275679523,
max,0.317776301,
