run,time_s,wall_s
1,10.387897486,10.422936949
2,11.016525208,11.022713912
3,9.924440770,9.930631809
4,10.701112373,10.719091942
5,10.466132424,10.480636425
6,9.834711263,9.848304083
7,11.908216151,11.916991416
8,11.057534966,11.065763930
9,9.971718944,9.979809365
10,11.892298097,11.900886989
avg,10.716058768,
min,9.834711263,
max,11.908216151,
