program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,0.283195942,0.287416152,1,"0,1"
prio,0,0.234774849,0.254924579,1,"0,1"
baseline,1,0.276869391,0.323733295,1,"0,1"
prio,1,0.233448332,0.245944989,1,"0,1"
baseline,2,0.289491818,0.293245654,1,"0,1"
prio,2,0.236636118,0.240315607,1,"0,1"
baseline,3,0.260187526,0.263820349,1,"0,1"
prio,3,0.235432417,0.239051938,1,"0,1"
baseline,4,0.284042458,0.313139645,1,"0,1"
prio,4,0.290378789,0.343395289,1,"0,1"
baseline,5,0.269604205,0.289407176,1,"0,1"
prio,5,0.236951818,0.240459715,1,"0,1"
baseline,6,0.291590602,0.295093955,1,"0,1"
prio,6,0.240275013,0.244208999,1,"0,1"
baseline,7,0.262342049,0.266063418,1,"0,1"
prio,7,0.234168303,0.259159533,1,"0,1"
baseline,8,0.329585985,0.333219624,1,"0,1"
prio,8,0.235125785,0.238649329,1,"0,1"
baseline,9,0.252607951,0.256176935,1,"0,1"
prio,9,0.234217026,0.237718224,1,"0,1"
baseline,10,0.300011765,0.304022929,1,"0,1"
prio,10,0.236518359,0.240216663,1,"0,1"
baseline,11,0.289528511,0.293552821,1,"0,1"
prio,11,0.235456338,0.260532156,1,"0,1"
baseline,12,0.308672073,0.330019413,1,"0,1"
prio,12,0.233362601,0.236857562,1,"0,1"
baseline,13,0.266464087,0.270145634,1,"0,1"
prio,13,0.233199209,0.236892903,1,"0,1"
baseline,14,0.290549281,0.294138559,1,"0,1"
prio,14,0.233745742,0.237742976,1,"0,1"
baseline,15,0.316232772,0.341512995,1,"0,1"
prio,15,0.235657280,0.256646655,1,"0,1"
baseline,16,0.289302158,0.292977906,1,"0,1"
prio,16,0.234508955,0.238184880,1,"0,1"
baseline,17,0.275481950,0.279360645,1,"0,1"
prio,17,0.237129864,0.240771044,1,"0,1"
baseline,18,0.277955231,0.282010686,1,"0,1"
prio,18,0.235443586,0.239618143,1,"0,1"
baseline,19,0.354852083,0.380123372,1,"0,1"
prio,19,0.236428462,0.245088455,1,"0,1"
baseline,20,0.252807516,0.256599333,1,"0,1"
prio,20,0.235482391,0.239163776,1,"0,1"
baseline,21,0.293438312,0.297370844,1,"0,1"
prio,21,0.230554996,0.234203173,1,"0,1"
baseline,22,0.279228332,0.282755646,1,"0,1"
prio,22,0.237676519,0.263014832,1,"0,1"
baseline,23,0.315706485,0.327256242,1,"0,1"
prio,23,0.233649298,0.237300331,1,"0,1"
baseline,24,0.289218697,0.292845537,1,"0,1"
prio,24,0.235272812,0.238800756,1,"0,1"
baseline,25,0.258752901,0.262328435,1,"0,1"
prio,25,0.239328594,0.243107526,1,"0,1"
baseline,26,0.302339525,0.323132383,1,"0,1"
prio,26,0.235518015,0.278996988,1,"0,1"
baseline,27,0.252050743,0.271855067,1,"0,1"
prio,27,0.235092792,0.238794467,1,"0,1"
baseline,28,0.274301606,0.278157311,1,"0,1"
prio,28,0.235680668,0.239170609,1,"0,1"
baseline,29,0.263914730,0.267620260,1,"0,1"
prio,29,0.234138157,0.237785312,1,"0,1"
baseline,30,0.305502547,0.330828229,1,"0,1"
prio,30,0.235123045,0.260638629,1,"0,1"
baseline,31,0.287839088,0.291607287,1,"0,1"
prio,31,0.232062456,0.235752348,1,"0,1"
baseline,32,0.251189693,0.254826838,1,"0,1"
prio,32,0.234500221,0.237994953,1,"0,1"
baseline,33,0.276046406,0.279726439,1,"0,1"
prio,33,0.235378120,0.239478962,1,"0,1"
baseline,34,0.350632750,0.376074564,1,"0,1"
prio,34,0.241791268,0.261707224,1,"0,1"
baseline,35,0.289552307,0.292908825,1,"0,1"
prio,35,0.234529139,0.238359532,1,"0,1"
baseline,36,0.280642722,0.284160399,1,"0,1"
prio,36,0.234028916,0.237649378,1,"0,1"
baseline,37,0.249971354,0.253565670,1,"0,1"
prio,37,0.234164504,0.259868155,1,"0,1"
baseline,38,0.342984048,0.350535675,1,"0,1"
prio,38,0.233943488,0.237479499,1,"0,1"
baseline,39,0.267614741,0.271457642,1,"0,1"
prio,39,0.235248062,0.239015553,1,"0,1"
baseline,40,0.291889350,0.295463696,1,"0,1"
prio,40,0.236475838,0.240916640,1,"0,1"
baseline,41,0.291267174,0.326432182,1,"0,1"
prio,41,0.235090223,0.276908406,1,"0,1"
baseline,42,0.268445936,0.272088209,1,"0,1"
prio,42,0.231231553,0.235170437,1,"0,1"
baseline,43,0.286470709,0.290765112,1,"0,1"
prio,43,0.234479422,0.237923787,1,"0,1"
baseline,44,0.289316270,0.292952746,1,"0,1"
prio,44,0.233987342,0.237628269,1,"0,1"
baseline,45,0.314318392,0.333737586,1,"0,1"
prio,45,0.235628613,0.255529769,1,"0,1"
baseline,46,0.289224704,0.293028124,1,"0,1"
prio,46,0.233554030,0.237216249,1,"0,1"
baseline,47,0.288670585,0.292188986,1,"0,1"
prio,47,0.231660004,0.235237699,1,"0,1"
baseline,48,0.290700568,0.294411997,1,"0,1"
prio,48,0.235123582,0.260655402,1,"0,1"
baseline,49,0.306697123,0.333256222,1,"0,1"
prio,49,0.235387522,0.239030259,1,"0,1"
baseline,50,0.281198492,0.284908308,1,"0,1"
prio,50,0.231088599,0.234942248,1,"0,1"
baseline,51,0.264369988,0.267946501,1,"0,1"
prio,51,0.234355482,0.237900061,1,"0,1"
baseline,52,0.313928293,0.328450054,1,"0,1"
prio,52,0.234298800,0.263790682,1,"0,1"
baseline,53,0.271840657,0.283331409,1,"0,1"
prio,53,0.234290653,0.238045526,1,"0,1"
baseline,54,0.301181848,0.304722246,1,"0,1"
prio,54,0.233523664,0.237310512,1,"0,1"
baseline,55,0.307375600,0.310974487,1,"0,1"
prio,55,0.235478634,0.238943556,1,"0,1"
baseline,56,0.350236422,0.375740561,1,"0,1"
prio,56,0.234587910,0.238806585,1,"0,1"
baseline,57,0.289063319,0.292547553,1,"0,1"
prio,57,0.234888622,0.238480898,1,"0,1"
baseline,58,0.289004790,0.292711424,1,"0,1"
prio,58,0.235603894,0.239546808,1,"0,1"
baseline,59,0.291023706,0.294766024,1,"0,1"
prio,59,0.234502487,0.254692454,1,"0,1"
baseline,60,0.362896003,0.384300673,1,"0,1"
prio,60,0.233811684,0.237370587,1,"0,1"
baseline,61,0.287044172,0.290491234,1,"0,1"
prio,61,0.233499303,0.237247822,1,"0,1"
baseline,62,0.252945659,0.256480936,1,"0,1"
prio,62,0.234907021,0.238620503,1,"0,1"
baseline,63,0.259923036,0.280155777,1,"0,1"
prio,63,0.234392217,0.285421265,1,"0,1"
baseline,64,0.279774354,0.301831220,1,"0,1"
prio,64,0.234515808,0.238333344,1,"0,1"
baseline,65,0.287310332,0.290818831,1,"0,1"
prio,65,0.231760302,0.235330377,1,"0,1"
baseline,66,0.288171873,0.291825178,1,"0,1"
prio,66,0.234824440,0.238497447,1,"0,1"
baseline,67,0.303885974,0.329114272,1,"0,1"
prio,67,0.232971185,0.252982343,1,"0,1"
baseline,68,0.270109820,0.273415905,1,"0,1"
prio,68,0.233502388,0.237159546,1,"0,1"
baseline,69,0.256564375,0.260454809,1,"0,1"
