run,time_s,wall_s
1,0.444744061,0.506718405
2,0.313469108,0.319524813
3,0.314166531,0.319545231
4,0.313801633,0.319881256
5,0.313585226,0.319260863
6,0.341944160,0.363278407
7,0.315045412,0.352374002
8,0.397327596,0.413773761
9,0.313629296,0.319637748
10,0.313809859,0.319737805
avg,0.338152288,
min,0.313469108,
max,0.444744061,
