run,time_s,wall_s
1,1.881049138,1.883903224
2,1.889593098,1.892219435
3,1.857486337,1.860092845
4,1.842994330,1.845567287
5,1.874693123,1.877238076
6,1.922550587,1.925640286
7,1.900034211,1.902911097
8,1.893196980,1.895727928
9,1.869900415,1.872589792
10,1.859217685,1.862179814
avg,1.879071590,
min,1.842994330,
max,1.922550587,
