run,time_s,wall_s
1,1.301057205,1.315288516
2,1.323381261,1.327633567
3,1.272224532,1.291850225
4,1.306485407,1.326054708
5,1.256227587,1.276490082
6,1.288141144,1.318853353
7,1.303151483,1.335455107
8,1.312722657,1.332546506
9,1.265612033,1.290478668
10,1.243420191,1.279412042
11,1.296078670,1.329871154
12,1.242861458,1.267852196
13,1.268720238,1.288676038
14,1.268883760,1.272313940
15,1.292642504,1.312906763
16,1.270317255,1.274536296
17,1.276921929,1.303300035
18,1.287228893,1.312845162
19,1.253729169,1.258858942
20,1.270206771,1.290184509
21,1.276296529,1.301181750
22,1.271642142,1.296760860
23,1.265542138,1.291736792
24,1.278114930,1.314596872
25,1.354026887,1.357633309
26,1.268441272,1.272125516
27,1.278974135,1.304100343
28,1.288640353,1.308294455
29,1.248298256,1.273128141
30,1.264395770,1.284532393
31,1.264064653,1.284117808
32,1.289935190,1.328514987
33,1.270532913,1.295737673
34,1.246434578,1.260381093
35,1.301209278,1.330272366
36,1.263022119,1.272204454
37,1.282621119,1.308152254
38,1.275798783,1.301171050
39,1.266940858,1.292260771
40,1.288306351,1.322497495
41,1.264573314,1.284542898
42,1.277566738,1.302937313
43,1.251541689,1.291288749
44,1.286037642,1.311325520
45,1.287361311,1.301401452
46,1.268731296,1.288325337
47,1.285819463,1.289600606
48,1.251972344,1.271550880
49,1.261460820,1.307409226
50,1.235774198,1.239489025
51,1.284924947,1.315522371
52,1.272131793,1.280435232
53,1.278911794,1.304002199
54,1.271460702,1.307620378
55,1.324429949,1.371801074
56,1.280410097,1.295635051
57,1.273790885,1.321061675
58,1.270369073,1.297430966
59,1.256906423,1.281654353
60,1.287710776,1.328116485
61,1.290437801,1.375557637
62,1.262763829,1.298890307
63,1.265375906,1.290633471
64,1.289996852,1.309821021
65,1.271464600,1.296550912
66,1.261638526,1.314607405
67,1.283552669,1.312734600
68,1.313012936,1.338859002
69,1.275040033,1.304216865
70,1.269616388,1.294650538
71,1.245337465,1.287707612
72,1.246792522,1.266550089
73,1.274329720,1.283375917
74,1.283937389,1.293370294
75,1.284285027,1.287913683
76,1.276743919,1.302267061
77,1.288104750,1.329480875
78,1.268282800,1.288032867
79,1.262433262,1.282135941
80,1.260711275,1.295136670
81,1.316754802,1.336647151
82,1.243441434,1.268864699
83,1.272633705,1.316897526
84,1.276605987,1.291070979
85,1.290552480,1.331911550
86,1.275462070,1.296055081
87,1.290385563,1.315555095
88,1.287437617,1.323061782
89,1.248495364,1.252051469
90,1.235188032,1.258415029
91,1.262933108,1.282961192
92,1.263919211,1.278036509
93,1.245969862,1.271023802
94,1.271052400,1.307088976
95,1.292926798,1.308050504
96,1.290817585,1.315806350
97,1.295998541,1.335914673
98,1.273424134,1.282331458
99,1.278351460,1.303619547
100,1.262141658,1.281777516
avg,1.275634871,
min,1.235188032,
max,1.354026887,
