run,time_s,wall_s
1,5.853868146,5.864515878
2,5.717574570,5.724221748
3,5.895370728,5.901069684
4,5.755862205,5.771099970
5,5.797804186,5.837834574
6,5.803658302,5.855954924
7,5.823444662,5.845028323
8,5.809947244,5.814774401
9,5.835686881,5.840519290
10,5.938759963,5.944613222
avg,5.823197689,
min,5.717574570,
max,5.938759963,
