run,time_s,wall_s
1,1.392630072,1.401500108
2,1.666555120,1.672913861
3,1.964881028,1.973833024
4,1.980995071,1.988227952
5,1.832975181,1.839752013
6,1.695003848,1.702594611
7,1.794101936,1.800145088
8,2.077129026,2.083523058
9,1.747231255,1.752350099
10,1.407234135,1.413644209
11,1.890169515,1.896200708
12,1.831826208,1.837297683
13,1.755872457,1.761974818
14,1.932087278,1.939795000
15,1.974413296,1.983752923
16,1.980069983,1.993707689
17,1.476680774,1.483538857
18,1.752825406,1.758920475
19,1.366519277,1.372511386
20,1.915026724,1.921004540
21,1.776597882,1.782609240
22,2.590186552,2.597282639
23,2.477958269,2.491458889
24,2.479354212,2.485683619
25,1.582018315,1.591236899
26,1.854046791,1.860147985
27,1.792472967,1.799111129
28,2.085669076,2.093810808
29,1.645997020,1.652105215
30,2.121871152,2.132873602
31,1.501228437,1.510348353
32,1.731839996,1.737966565
33,1.651624459,1.657908823
34,1.888459755,1.897586962
35,2.053429331,2.059645152
36,1.829190265,1.838528142
37,1.390703270,1.395763487
38,1.352374659,1.358375809
39,2.471360042,2.477607655
40,1.475801191,1.485045150
41,1.815796275,1.821705549
42,1.635890304,1.641932581
43,2.176123398,2.183676243
44,1.445734355,1.452490936
45,1.918649270,1.925632771
46,1.934975067,1.941469435
47,1.751698701,1.759609428
48,1.842932399,1.849968693
49,2.265273522,2.270112360
50,1.698751325,1.704978814
51,1.827844335,1.837672806
52,1.372228777,1.378221177
53,1.377456122,1.382416004
54,1.803865403,1.809896887
55,2.206836300,2.213911387
56,1.824928244,1.830264967
57,1.790486370,1.796941654
58,1.333909209,1.339078219
59,2.878000610,2.883254497
60,2.990723949,3.000013994
61,1.923042613,1.931307430
62,1.435304011,1.441572916
63,2.164655501,2.171081326
64,1.482169697,1.491711745
65,1.821056473,1.827145417
66,1.444762351,1.450546207
67,1.400597675,1.405571265
68,1.350834064,1.357025968
69,2.724557170,2.730597404
70,1.678922146,1.685424973
71,1.393465589,1.400243754
72,1.813890765,1.820084127
73,1.499771688,1.507666372
74,2.303910080,2.313796925
75,2.099297866,2.108783913
76,1.493028691,1.501016129
77,1.862743697,1.867571160
78,1.687924315,1.692955656
79,1.394996705,1.400931646
80,1.885990287,1.892105482
81,1.965499024,1.970812412
82,1.787393833,1.793173603
83,1.591220854,1.598885993
84,1.561843654,1.569295873
85,1.687446186,1.693616506
86,2.474757901,2.482230537
87,2.702401328,2.708318477
88,1.806425307,1.814544871
89,1.404305796,1.412130480
90,1.842316002,1.848343403
91,1.670910223,1.677909766
92,1.480730936,1.489648723
93,1.794391467,1.800408659
94,1.623802619,1.629381720
95,1.487069219,1.494746608
96,1.755716932,1.761885503
97,1.688881844,1.696026641
98,2.395105381,2.406300335
99,2.206864546,2.213318372
100,1.831158930,1.837184873
avg,1.826976785,
min,1.333909209,
max,2.990723949,
