run,time_s,wall_s
1,6.718742228,6.741893684
2,3.400502124,3.427759739
3,7.556469690,7.562701387
4,4.842418295,4.859047980
5,7.508811489,7.531157854
6,6.835348424,6.849047955
7,5.265503336,5.281637312
8,7.503210435,7.509390583
9,4.633895228,4.676253454
10,7.334994026,7.348122006
avg,6.159989528,
min,3.400502124,
max,7.556469690,
