run,time_s,wall_s
1,0.336723570,0.345583035
2,0.277994727,0.283297865
3,0.261441015,0.281337261
4,0.261506057,0.282339438
5,0.258334738,0.285261097
6,0.268108591,0.273421937
7,0.243171709,0.248352638
8,0.261539899,0.266634492
9,0.261359653,0.266366746
10,0.261477780,0.282040784
avg,0.269165774,
min,0.243171709,
max,0.336723570,
