program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,5.783684896,5.783684896,0,"0,1"
prio,0,6.234425559,6.234425559,0,"0,1"
baseline,1,5.600032707,5.600032707,0,"0,1"
prio,1,5.481442469,5.481442469,0,"0,1"
baseline,2,5.508769522,5.508769522,0,"0,1"
prio,2,5.047513011,5.047513011,0,"0,1"
baseline,3,5.140073190,5.140073190,0,"0,1"
prio,3,5.065255802,5.065255802,0,"0,1"
baseline,4,5.547956677,5.547956677,0,"0,1"
prio,4,5.328755122,5.328755122,0,"0,1"
baseline,5,5.191735145,5.191735145,0,"0,1"
prio,5,5.687027424,5.687027424,0,"0,1"
baseline,6,5.144249816,5.144249816,0,"0,1"
prio,6,5.740873750,5.740873750,0,"0,1"
baseline,7,5.567379601,5.567379601,0,"0,1"
prio,7,5.628324257,5.628324257,0,"0,1"
baseline,8,5.739844453,5.739844453,0,"0,1"
prio,8,5.599322011,5.599322011,0,"0,1"
baseline,9,5.293743230,5.293743230,0,"0,1"
prio,9,5.058893758,5.058893758,0,"0,1"
baseline,10,5.365290985,5.365290985,0,"0,1"
prio,10,5.116517276,5.116517276,0,"0,1"
baseline,11,5.435555041,5.435555041,0,"0,1"
prio,11,5.009151311,5.009151311,0,"0,1"
baseline,12,5.387583991,5.387583991,0,"0,1"
prio,12,5.483150990,5.483150990,0,"0,1"
baseline,13,5.422373767,5.422373767,0,"0,1"
prio,13,6.319393690,6.319393690,0,"0,1"
baseline,14,6.025499251,6.025499251,0,"0,1"
prio,14,6.322115629,6.322115629,0,"0,1"
baseline,15,6.031567817,6.031567817,0,"0,1"
prio,15,5.677777635,5.677777635,0,"0,1"
baseline,16,5.640914611,5.640914611,0,"0,1"
prio,16,6.056615631,6.056615631,0,"0,1"
baseline,17,5.826899091,5.826899091,0,"0,1"
prio,17,5.875848319,5.875848319,0,"0,1"
baseline,18,5.429047132,5.429047132,0,"0,1"
prio,18,5.481123530,5.481123530,0,"0,1"
baseline,19,5.414606614,5.414606614,0,"0,1"
prio,19,5.627658133,5.627658133,0,"0,1"
baseline,20,5.427521130,5.427521130,0,"0,1"
prio,20,5.624933637,5.624933637,0,"0,1"
baseline,21,5.306060255,5.306060255,0,"0,1"
prio,21,5.102341097,5.102341097,0,"0,1"
baseline,22,5.739184772,5.739184772,0,"0,1"
prio,22,5.393953552,5.393953552,0,"0,1"
baseline,23,5.406899250,5.406899250,0,"0,1"
prio,23,5.727852861,5.727852861,0,"0,1"
baseline,24,5.359429442,5.359429442,0,"0,1"
prio,24,5.602084913,5.602084913,0,"0,1"
baseline,25,5.347670976,5.347670976,0,"0,1"
prio,25,5.613456391,5.613456391,0,"0,1"
baseline,26,5.478595568,5.478595568,0,"0,1"
prio,26,5.053574835,5.053574835,0,"0,1"
baseline,27,5.317091096,5.317091096,0,"0,1"
prio,27,5.475146307,5.475146307,0,"0,1"
baseline,28,5.349557128,5.349557128,0,"0,1"
prio,28,5.699902331,5.699902331,0,"0,1"
baseline,29,5.421777045,5.421777045,0,"0,1"
prio,29,5.164779127,5.164779127,0,"0,1"
baseline,30,5.798810791,5.798810791,0,"0,1"
prio,30,6.356396642,6.356396642,0,"0,1"
baseline,31,6.077101909,6.077101909,0,"0,1"
prio,31,6.324594679,6.324594679,0,"0,1"
baseline,32,5.295635736,5.295635736,0,"0,1"
prio,32,5.693021376,5.693021376,0,"0,1"
baseline,33,5.290696754,5.290696754,0,"0,1"
prio,33,5.049323673,5.049323673,0,"0,1"
baseline,34,5.544390080,5.544390080,0,"0,1"
prio,34,5.577498044,5.577498044,0,"0,1"
baseline,35,5.216911283,5.216911283,0,"0,1"
prio,35,5.387798334,5.387798334,0,"0,1"
baseline,36,5.409772367,5.409772367,0,"0,1"
prio,36,5.593171059,5.593171059,0,"0,1"
baseline,37,5.359335748,5.359335748,0,"0,1"
prio,37,5.426203406,5.426203406,0,"0,1"
baseline,38,5.720270433,5.720270433,0,"0,1"
prio,38,4.975260047,4.975260047,0,"0,1"
baseline,39,5.194865366,5.194865366,0,"0,1"
prio,39,5.154843884,5.154843884,0,"0,1"
baseline,40,5.369822696,5.369822696,0,"0,1"
prio,40,5.001513565,5.001513565,0,"0,1"
baseline,41,5.383676624,5.383676624,0,"0,1"
prio,41,5.645439631,5.645439631,0,"0,1"
baseline,42,5.232537397,5.232537397,0,"0,1"
prio,42,5.476155022,5.476155022,0,"0,1"
baseline,43,5.508433442,5.508433442,0,"0,1"
prio,43,4.959048728,4.959048728,0,"0,1"
baseline,44,5.378745375,5.378745375,0,"0,1"
prio,44,5.587817446,5.587817446,0,"0,1"
baseline,45,5.285099442,5.285099442,0,"0,1"
prio,45,5.557766773,5.557766773,0,"0,1"
baseline,46,5.277335099,5.277335099,0,"0,1"
prio,46,5.170040555,5.170040555,0,"0,1"
baseline,47,5.815516280,5.815516280,0,"0,1"
prio,47,4.986546328,4.986546328,0,"0,1"
baseline,48,5.811075615,5.811075615,0,"0,1"
prio,48,5.415416704,5.415416704,0,"0,1"
baseline,49,6.112922143,6.112922143,0,"0,1"
prio,49,5.027668601,5.027668601,0,"0,1"
