run,time_s,wall_s
1,5.199995134,5.239311258
2,5.022003190,5.050373603
3,4.482752501,4.493638710
4,5.103505734,5.111901909
5,6.696205940,6.703176695
6,3.939331737,3.948318845
7,5.347342118,5.355368154
8,5.888907103,5.896158449
9,4.962783290,4.969973383
10,4.973292621,5.007557494
avg,5.161611937,
min,3.939331737,
max,6.696205940,
