program,iter,time_s,wall_s,parsed_from_stdout,cpu_set
baseline,0,2.197397367,2.197397367,0,"0,1"
prio,0,2.145902595,2.145902595,0,"0,1"
baseline,1,2.079721262,2.079721262,0,"0,1"
prio,1,2.178733225,2.178733225,0,"0,1"
baseline,2,2.101909623,2.101909623,0,"0,1"
prio,2,2.122027702,2.122027702,0,"0,1"
baseline,3,2.168444932,2.168444932,0,"0,1"
prio,3,2.132560045,2.132560045,0,"0,1"
baseline,4,2.199910199,2.199910199,0,"0,1"
prio,4,2.144744123,2.144744123,0,"0,1"
baseline,5,2.096065592,2.096065592,0,"0,1"
prio,5,2.195668001,2.195668001,0,"0,1"
baseline,6,2.126026040,2.126026040,0,"0,1"
prio,6,2.136287737,2.136287737,0,"0,1"
baseline,7,2.108621662,2.108621662,0,"0,1"
prio,7,2.145871427,2.145871427,0,"0,1"
baseline,8,2.107948718,2.107948718,0,"0,1"
prio,8,2.097241722,2.097241722,0,"0,1"
baseline,9,2.107096665,2.107096665,0,"0,1"
prio,9,2.129678836,2.129678836,0,"0,1"
baseline,10,2.133475858,2.133475858,0,"0,1"
prio,10,2.167354802,2.167354802,0,"0,1"
baseline,11,2.190020523,2.190020523,0,"0,1"
prio,11,2.101213367,2.101213367,0,"0,1"
baseline,12,2.141167071,2.141167071,0,"0,1"
prio,12,2.147521963,2.147521963,0,"0,1"
baseline,13,2.135969975,2.135969975,0,"0,1"
prio,13,2.184462200,2.184462200,0,"0,1"
baseline,14,2.222098743,2.222098743,0,"0,1"
prio,14,2.305190268,2.305190268,0,"0,1"
baseline,15,2.138798035,2.138798035,0,"0,1"
prio,15,2.123687955,2.123687955,0,"0,1"
baseline,16,2.126339210,2.126339210,0,"0,1"
prio,16,2.170887072,2.170887072,0,"0,1"
baseline,17,2.176675388,2.176675388,0,"0,1"
prio,17,2.237169625,2.237169625,0,"0,1"
baseline,18,2.164136581,2.164136581,0,"0,1"
prio,18,2.153479627,2.153479627,0,"0,1"
baseline,19,2.118468889,2.118468889,0,"0,1"
prio,19,2.084729166,2.084729166,0,"0,1"
