run,time_s,wall_s
1,0.415895230,0.426091169
2,0.326811135,0.347310938
3,0.327467151,0.333909655
4,0.327141057,0.333428967
5,0.330084767,0.336083031
6,0.329480402,0.334400005
7,0.330281096,0.336198271
8,0.333330107,0.355270849
9,0.327936816,0.344682893
10,0.329219084,0.335233099
avg,0.337764684,
min,0.326811135,
max,0.415895230,
