run,time_s,wall_s
1,1.845910056,1.849114004
2,1.741680676,1.744771862
3,1.697028061,1.700131901
4,1.702072935,1.706904734
5,1.776029394,1.779997890
6,1.852648131,1.856365327
7,1.808676882,1.811885795
8,1.864751104,1.867927094
9,1.855596666,1.858758337
10,1.844057539,1.847353476
avg,1.798845144,
min,1.697028061,
max,1.864751104,
