run,time_s,wall_s
1,5.323525923,5.334538125
2,4.894630764,4.901367005
3,5.309810293,5.314814567
4,4.721469126,4.726555067
5,5.860302476,5.865918225
6,4.333429386,4.358156740
7,5.625834957,5.652700873
8,5.151699458,5.157002573
9,5.032908645,5.040543244
10,4.643918378,4.650977210
avg,5.089752941,
min,4.333429386,
max,5.860302476,
