404497,"MU:c0_fn#001@162-165",344464583326688,344464584195783,869095
404497,"MU:c0_fn#002@166-170",344464584214468,344464585306466,1091998
404497,"MU:c0_fn#003@171-175",344464585313919,344464586323523,1009604
