run,time_s,wall_s
1,1.147770052,1.167421538
2,1.324863845,1.350880120
3,1.108644921,1.143357900
4,1.248744787,1.263036241
5,1.096337469,1.133063134
6,1.055819028,1.082528843
7,1.180919492,1.195553811
8,1.293406566,1.313366234
9,1.108024673,1.117888652
10,1.304161885,1.313223400
avg,1.186869272,
min,1.055819028,
max,1.324863845,
